location,source,target,id,fuzzy,context,translator_comments,developer_comments
,Eagle Knights,Лицарі Орла,,False,,https://pathfinderwiki.com/wiki/Eagle_Knights,
,Earthfall,Землепад,,False,,https://pathfinderwiki.com/wiki/Earthfall,
,elf,ельф,,False,,https://pathfinderwiki.com/wiki/elf,
,Elven,Ельфійська,,False,,https://pathfinderwiki.com/wiki/Elven,
,Erastil,Ерастіл,,False,,https://pathfinderwiki.com/wiki/Erastil,
,Esoteric Order of the Palatine,Езотеричний Орден Палатіна,,False,,https://pathfinderwiki.com/wiki/Esoteric_Order_of_the_Palatine,
,Eye of Abendego,Око Абендеґо,,False,,https://pathfinderwiki.com/wiki/Eye_of_Abendego,
,Eye of the Arclords,Око Арклордів,,False,,https://pathfinderwiki.com/wiki/Eye_of_the_Arclords,
,Fangwood Forest,Фанґвудський Ліс,,False,,https://pathfinderwiki.com/wiki/Fangwood_Forest,
,final blade,останній клинок,,False,,https://pathfinderwiki.com/wiki/final_blade,
,Firebrands,Палії,,False,,https://pathfinderwiki.com/wiki/Firebrands,
,Five Kings Mountains,Гори П'яти Королів,,False,,https://pathfinderwiki.com/wiki/Five_Kings_Mountains,
,Galt,Ґальт,,False,,https://pathfinderwiki.com/wiki/Galt,
,Garund,Ґарунд,,False,,https://pathfinderwiki.com/wiki/Garund,
,Garundi,Ґарунді,,False,,https://pathfinderwiki.com/wiki/Garundi,
,Geb,Ґеб,,False,,https://pathfinderwiki.com/wiki/Geb,
,Gholinom,Ґоліном,,False,,https://pathfinderwiki.com/wiki/Gholinom,
,gillmen,ґілмени,,False,,https://pathfinderwiki.com/wiki/gillmen,
,gnome,гном,,False,,https://pathfinderwiki.com/wiki/gnome,
,Gnomish,гномська,,False,,https://pathfinderwiki.com/wiki/Gnomish,
,goblin,гоблін,,False,,https://pathfinderwiki.com/wiki/goblin,
,Goblin,гоблінська,,False,,https://pathfinderwiki.com/wiki/Goblin,
,Godless Healing,Безбожне Зцілення,,False,,https://pathfinderwiki.com/wiki/Godless_Healing,
,Golarion,Ґоларіон,,False,,https://pathfinderwiki.com/wiki/Golarion,
,Golden Legion epaulet,Золотий Легіонерський Еполет,,False,,https://pathfinderwiki.com/wiki/Golden_Legion_epaulet,
,Gorum,Ґорум,,False,,https://pathfinderwiki.com/wiki/Gorum,
,Gozreh,Ґозрей,,False,,https://pathfinderwiki.com/wiki/Gozreh,
,Gravelands,Могилозем'я,,False,,https://pathfinderwiki.com/wiki/Gravelands,
,Great Beyond,Велике Потойбіччя,,False,,https://pathfinderwiki.com/wiki/Great_Beyond,
,Green Faith,Зелена Віра,,False,,https://pathfinderwiki.com/wiki/Green_Faith,
,half-elf,напівельф,,False,,https://pathfinderwiki.com/wiki/half-elf,
,half-orc,напіворк,,False,,https://pathfinderwiki.com/wiki/half-orc,
,halfling,напіврослик,,False,,https://pathfinderwiki.com/wiki/halfling,
,Halfling,Піврослик,,False,,https://pathfinderwiki.com/wiki/Halfling,
,Hallit,халіт,,False,,https://pathfinderwiki.com/wiki/Hallit,
,Hellknight armiger,Пекельний Лицар зброєносець,,False,,https://pathfinderwiki.com/wiki/Hellknight_armiger,
,Hellknights,Пекельні Лицарі,,False,,https://pathfinderwiki.com/wiki/Hellknights,
,Hermea,Гермея,,False,,https://pathfinderwiki.com/wiki/Hermea,
,human,людина,,False,,https://pathfinderwiki.com/wiki/human,
,Infernal,Пекельний,,False,,https://pathfinderwiki.com/wiki/Infernal,
,Inner Sea region,регіон Внутрішнього Моря,,False,,https://pathfinderwiki.com/wiki/Inner_Sea_region,
,Iomedae,Йомедей,,False,,https://pathfinderwiki.com/wiki/Iomedae,
,Irim,Ірім,,False,,https://pathfinderwiki.com/wiki/Irim,
,Irori,Ірорі,,False,,https://pathfinderwiki.com/wiki/Irori,
,Irrisen,Ірісен,,False,,https://pathfinderwiki.com/wiki/Irrisen,
,Isger,Ісґер,,False,,https://pathfinderwiki.com/wiki/Isger,
,Isle of Erran,Острів Ерран,,False,,https://pathfinderwiki.com/wiki/Isle_of_Erran,
,Isle of Terror,Острів Терору,,False,,https://pathfinderwiki.com/wiki/Isle_of_Terror,
,Jaha,Джаха,,False,,https://pathfinderwiki.com/wiki/Jaha,
,Jalmeray,Джалмерай,,False,,https://pathfinderwiki.com/wiki/Jalmeray,
,jellyfish lamp,лампа медузи,,False,,https://pathfinderwiki.com/wiki/jellyfish_lamp,
,Jotun,Джотун,,False,,https://pathfinderwiki.com/wiki/Jotun,
,Katapesh,Катапеш,,False,,https://pathfinderwiki.com/wiki/Katapesh,
,Kelish,Келіш,,False,,https://pathfinderwiki.com/wiki/Kelish,
,Keleshite,Келешіт,,False,,https://pathfinderwiki.com/wiki/Keleshite,
,Kellid,Келід,,False,,https://pathfinderwiki.com/wiki/Kellid,
,Kho,Хо,,False,,https://pathfinderwiki.com/wiki/Kho,
,Kibwe,Кібве,,False,,https://pathfinderwiki.com/wiki/Kibwe,
,Kienek-Li,Кінек-Лі,,False,,https://pathfinderwiki.com/wiki/Kienek-Li,
,Knights of Lastwall,Лицарі Останньої Стіни,,False,,https://pathfinderwiki.com/wiki/Knights_of_Lastwall,
,Kortos,Кортос,,False,,https://pathfinderwiki.com/wiki/Kortos,
,Kyonin,К'йонін,,False,,https://pathfinderwiki.com/wiki/Kyonin,
,Lake Encarthan,Озеро Енкартан,,False,,https://pathfinderwiki.com/wiki/Lake_Encarthan,
,Lake Ocota,Озеро Окота,,False,,https://pathfinderwiki.com/wiki/Lake_Ocota,
,Lake of Mists and Veils,Озеро Туманів і Вуалей,,False,,https://pathfinderwiki.com/wiki/Lake_of_Mists_and_Veils,
,Lamashtu,Ламашту,,False,,https://pathfinderwiki.com/wiki/Lamashtu,
,Lands of the Linnorm Kings,Землі Королів Ліннорму,,False,,https://pathfinderwiki.com/wiki/Lands_of_the_Linnorm_Kings,
,Lastwall,Остання Стіна,,False,,https://pathfinderwiki.com/wiki/Lastwall,
,Lastwall sentry,Вартовий Останньої Стіни,,False,,https://pathfinderwiki.com/wiki/Lastwall_sentry,
,Lion Blade,Левиний Клинок,,False,,https://pathfinderwiki.com/wiki/Lion_Blade,
,Lion Blades,Левині Клинки,,False,,https://pathfinderwiki.com/wiki/Lion_Blades,
,living monolith,живий моноліт,,False,,https://pathfinderwiki.com/wiki/living_monolith,
,lizardfolk,ящеролюди,,False,,https://pathfinderwiki.com/wiki/lizardfolk,
,Magaambya,Маґамбія,,False,,https://pathfinderwiki.com/wiki/Magaambya,
,magic warrior,чарівний воїн,,False,,https://pathfinderwiki.com/wiki/magic_warrior,
,Mana Wastes,Пустоші Мани,,False,,https://pathfinderwiki.com/wiki/Mana_Wastes,
,Mauxi,Маусі,,False,,https://pathfinderwiki.com/wiki/Mauxi,
,Mediogalti Island,Острів Медіоґальті,,False,,https://pathfinderwiki.com/wiki/Mediogalti_Island,
,Mendev,Мендев,,False,,https://pathfinderwiki.com/wiki/Mendev,
,Molthune,Молтюн,,False,,https://pathfinderwiki.com/wiki/Molthune,
,Mordant Spire,Шипастий Шпиль,,False,,https://pathfinderwiki.com/wiki/Mordant_Spire,
,Mualijae,Муаліджае,,False,,https://pathfinderwiki.com/wiki/Mualijae,
,Mwangi,Мванґі,,False,,https://pathfinderwiki.com/wiki/Mwangi,
,Mzali,Мзалі,,False,,https://pathfinderwiki.com/wiki/Mzali,
,Nantambu,Нантамбу,,False,,https://pathfinderwiki.com/wiki/Nantambu,
,Necril,Некріл,,False,,https://pathfinderwiki.com/wiki/Necril,
,Nethys,Нетіс,,False,,https://pathfinderwiki.com/wiki/Nethys,
,New Thassilon,Новий Тасілон,,False,,https://pathfinderwiki.com/wiki/New_Thassilon,
,Nex,Некс,,False,,https://pathfinderwiki.com/wiki/Nex,
,Nidal,Нідаль,,False,,https://pathfinderwiki.com/wiki/Nidal,
,Nidalese,нідалійці,,False,,https://pathfinderwiki.com/wiki/Nidalese,
,Night Heralds,Нічні Вісники,,False,,https://pathfinderwiki.com/wiki/Night_Heralds,
,Nirmathas,Нірматас,,False,,https://pathfinderwiki.com/wiki/Nirmathas,
,Nocticula,Ноктікула,,False,,https://pathfinderwiki.com/wiki/Nocticula,
,Norgorber,Норґорбер,,False,,https://pathfinderwiki.com/wiki/Norgorber,
,Numeria,Нумерія,,False,,https://pathfinderwiki.com/wiki/Numeria,
,Oprak,Опрак,,False,,https://pathfinderwiki.com/wiki/Oprak,
,Orcish,Ороча,,False,,https://pathfinderwiki.com/wiki/Orcish,
,Osibu,Осібу,,False,,https://pathfinderwiki.com/wiki/Osibu,
,Osiriani,Осірійці,,False,,https://pathfinderwiki.com/wiki/Osiriani,
,Osirion,Осіріон,,False,,https://pathfinderwiki.com/wiki/Osirion,
,Pathfinder agent,Агент Провідник,,False,,https://pathfinderwiki.com/wiki/Pathfinder_agent,
,Pathfinder Society,Спілка Провідників,,False,,https://pathfinderwiki.com/wiki/Pathfinder_Society,
,pesh,пеш,,False,,https://pathfinderwiki.com/wiki/pesh,
,Pharasma,Фаразма,,False,,https://pathfinderwiki.com/wiki/Pharasma,
,Prophecies of Kalistrade,Пророцтва Калістрада,,False,,https://pathfinderwiki.com/wiki/Prophecies_of_Kalistrade,
,Qadira,Кадіра,,False,,https://pathfinderwiki.com/wiki/Qadira,
,Rahadoum,Рагадум,,False,,https://pathfinderwiki.com/wiki/Rahadoum,
,Ravounel,Равунель,,False,,https://pathfinderwiki.com/wiki/Ravounel,
,Razmir,Размір,,False,,https://pathfinderwiki.com/wiki/Razmir,
,Razmiran,Разміран,,False,,https://pathfinderwiki.com/wiki/Razmiran,
,Realm of the Mammoth Lords,Царство Володарів Мамонтів,,False,,https://pathfinderwiki.com/wiki/Realm_of_the_Mammoth_Lords,
,Red Mantis,Червоний Богомол,,False,,https://pathfinderwiki.com/wiki/Red_Mantis,
,Red Mantis assassin,Вбивця Червоного Богомола,,False,,https://pathfinderwiki.com/wiki/Red_Mantis_assassin,
,River Kingdoms,Річкові Королівства,,False,,https://pathfinderwiki.com/wiki/River_Kingdoms,
,Rovagug,Роваґуґ,,False,,https://pathfinderwiki.com/wiki/Rovagug,
,runescarred,порізаний рунами,,False,,https://pathfinderwiki.com/wiki/runescarred,
,Sarenrae,Саренрей,,False,,https://pathfinderwiki.com/wiki/Sarenrae,
,Sarkoris Scar,Шрам Саркоріса,,False,,https://pathfinderwiki.com/wiki/Sarkoris_Scar,
,Sczarni,Сцарні,,False,,https://pathfinderwiki.com/wiki/Sczarni,
,Sellen River,Річка Селлен,,False,,https://pathfinderwiki.com/wiki/Sellen_River,
,Senghor,Сенґгор,,False,,https://pathfinderwiki.com/wiki/Senghor,
,Shackles,Кайдани,,False,,https://pathfinderwiki.com/wiki/Shackles,
,Shadowtongue,Язик тіні,,False,,https://pathfinderwiki.com/wiki/Shadowtongue,
,Shelyn,Шелін,,False,,https://pathfinderwiki.com/wiki/Shelyn,
,Shoanti,Шоанті,,False,,https://pathfinderwiki.com/wiki/Shoanti,
,Skald,Скальд,,False,,https://pathfinderwiki.com/wiki/Skald,
,snowball,сніжок,,False,,https://pathfinderwiki.com/wiki/snowball,
,Sodden Lands,Глевкі Землі,,False,,https://pathfinderwiki.com/wiki/Sodden_Lands,
,Starstone Isle,Острів Зоряного Камня,,False,,https://pathfinderwiki.com/wiki/Starstone_Isle,
,student of perfection,учень досконалості,,False,,https://pathfinderwiki.com/wiki/student_of_perfection,
,sun orchid elixir,еліксир сонячної орхідеї,,False,,https://pathfinderwiki.com/wiki/sun_orchid_elixir,
,swim fins,плавальні ласти,,False,,https://pathfinderwiki.com/wiki/swim_fins,
,Taldan,Талдан,,False,,https://pathfinderwiki.com/wiki/Taldan,
,Taldor,Талдор,,False,,https://pathfinderwiki.com/wiki/Taldor,
,Tanglebriar,Клубок Шипшини,,False,,https://pathfinderwiki.com/wiki/Tanglebriar,
,Tar-Baphon,Тар-Бафон,,False,,https://pathfinderwiki.com/wiki/Tar-Baphon,
,Thassilonian,Тассілонська,,False,,https://pathfinderwiki.com/wiki/Thassilonian,
,tattoo,тату,,False,,https://pathfinderwiki.com/wiki/tattoo,
,Thuvia,Тувія,,False,,https://pathfinderwiki.com/wiki/Thuvia,
,Tian,Тянь,,False,,https://pathfinderwiki.com/wiki/Tian,
,Tian Xia,Тянь Ся,,False,,https://pathfinderwiki.com/wiki/Tian_Xia,
,Tien,Тень,,False,,https://pathfinderwiki.com/wiki/Tien,
,Torag,Тораґ,,False,,https://pathfinderwiki.com/wiki/Torag,
,Ulfen,Ульфен,,False,,https://pathfinderwiki.com/wiki/Ulfen,
,Urgathoa,Урґатоа,,False,,https://pathfinderwiki.com/wiki/Urgathoa,
,Usaro,Усаро,,False,,https://pathfinderwiki.com/wiki/Usaro,
,Ustalav,Усталав,,False,,https://pathfinderwiki.com/wiki/Ustalav,
,Varisia,Варісія,,False,,https://pathfinderwiki.com/wiki/Varisia,
,Varisian,Варісійська,,False,,https://pathfinderwiki.com/wiki/Varisian,
,Verduran Forest,Вердуранський Ліс,,False,,https://pathfinderwiki.com/wiki/Verduran_Forest,
,Vidrian,Відріан,,False,,https://pathfinderwiki.com/wiki/Vidrian,
,Vudra,Вудра,,False,,https://pathfinderwiki.com/wiki/Vudra,
,Vudrani,Вудраньска,,False,,https://pathfinderwiki.com/wiki/Vudrani,
,Whispering Tyrant,Шепучий Тиран,,False,,https://pathfinderwiki.com/wiki/Whispering_Tyrant,
,Whispering Way,Шепучий Шлях,,False,,https://pathfinderwiki.com/wiki/Whispering_Way,
,Worldwound,Рана Світу,,False,,https://pathfinderwiki.com/wiki/Worldwound,
,Zenj,Зендж,,False,,https://pathfinderwiki.com/wiki/Zenj,
,Zon-Kuthon,Зон-Кутон,,False,,https://pathfinderwiki.com/wiki/Zon-Kuthon,
