"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","Brevoy","","","False","","https://pathfinderwiki.com/wiki/Brevoy",""
"","Calistria","","","False","","https://pathfinderwiki.com/wiki/Calistria",""
"","Casandalee","","","False","","https://pathfinderwiki.com/wiki/Casandalee",""
"","Casmaron","","","False","","https://pathfinderwiki.com/wiki/Casmaron",""
"","Cayden Cailean","","","False","","https://pathfinderwiki.com/wiki/Cayden_Cailean",""
"","Cheliax","","","False","","https://pathfinderwiki.com/wiki/Cheliax",""
"","Common","","","False","","https://pathfinderwiki.com/wiki/Common",""
"","Crown of the World","","","False","","https://pathfinderwiki.com/wiki/Crown_of_the_World",""
"","Darklands","","","False","","https://pathfinderwiki.com/wiki/Darklands",""
"","Desna","","","False","","https://pathfinderwiki.com/wiki/Desna",""
"","Draconic","","","False","","https://pathfinderwiki.com/wiki/Draconic",""
"","Druma","","","False","","https://pathfinderwiki.com/wiki/Druma",""
"","dwarf","","","False","","https://pathfinderwiki.com/wiki/dwarf",""
"","Dwarven","","","False","","https://pathfinderwiki.com/wiki/Dwarven",""
"","Eagle Knights","","","False","","https://pathfinderwiki.com/wiki/Eagle_Knights",""
"","Earthfall","","","False","","https://pathfinderwiki.com/wiki/Earthfall",""
"","elf","","","False","","https://pathfinderwiki.com/wiki/elf",""
"","Elven","","","False","","https://pathfinderwiki.com/wiki/Elven",""
"","Erastil","","","False","","https://pathfinderwiki.com/wiki/Erastil",""
"","Esoteric Order of the Palatine","","","False","","https://pathfinderwiki.com/wiki/Esoteric_Order_of_the_Palatine",""
"","Eye of Abendego","","","False","","https://pathfinderwiki.com/wiki/Eye_of_Abendego",""
"","Eye of the Arclords","","","False","","https://pathfinderwiki.com/wiki/Eye_of_the_Arclords",""
"","Fangwood Forest","","","False","","https://pathfinderwiki.com/wiki/Fangwood_Forest",""
"","final blade","","","False","","https://pathfinderwiki.com/wiki/final_blade",""
"","Firebrands","","","False","","https://pathfinderwiki.com/wiki/Firebrands",""
"","Five Kings Mountains","","","False","","https://pathfinderwiki.com/wiki/Five_Kings_Mountains",""
"","Galt","","","False","","https://pathfinderwiki.com/wiki/Galt",""
"","Garund","","","False","","https://pathfinderwiki.com/wiki/Garund",""
"","Garundi","","","False","","https://pathfinderwiki.com/wiki/Garundi",""
"","Geb","","","False","","https://pathfinderwiki.com/wiki/Geb",""
"","Gholinom","","","False","","https://pathfinderwiki.com/wiki/Gholinom",""
"","gillmen","","","False","","https://pathfinderwiki.com/wiki/gillmen",""
"","gnome","","","False","","https://pathfinderwiki.com/wiki/gnome",""
"","Gnomish","","","False","","https://pathfinderwiki.com/wiki/Gnomish",""
"","goblin","","","False","","https://pathfinderwiki.com/wiki/goblin",""
"","Goblin","","","False","","https://pathfinderwiki.com/wiki/Goblin",""
"","Godless Healing","","","False","","https://pathfinderwiki.com/wiki/Godless_Healing",""
"","Golarion","","","False","","https://pathfinderwiki.com/wiki/Golarion",""
"","Golden Legion epaulet","","","False","","https://pathfinderwiki.com/wiki/Golden_Legion_epaulet",""
"","Gorum","","","False","","https://pathfinderwiki.com/wiki/Gorum",""
"","Gozreh","","","False","","https://pathfinderwiki.com/wiki/Gozreh",""
"","Gravelands","","","False","","https://pathfinderwiki.com/wiki/Gravelands",""
"","Great Beyond","","","False","","https://pathfinderwiki.com/wiki/Great_Beyond",""
"","Green Faith","","","False","","https://pathfinderwiki.com/wiki/Green_Faith",""
"","half-elf","","","False","","https://pathfinderwiki.com/wiki/half-elf",""
"","half-orc","","","False","","https://pathfinderwiki.com/wiki/half-orc",""
"","halfling","","","False","","https://pathfinderwiki.com/wiki/halfling",""
"","Halfling","","","False","","https://pathfinderwiki.com/wiki/Halfling",""
"","Hallit","","","False","","https://pathfinderwiki.com/wiki/Hallit",""
"","Hellknight armiger","","","False","","https://pathfinderwiki.com/wiki/Hellknight_armiger",""
"","Hellknights","","","False","","https://pathfinderwiki.com/wiki/Hellknights",""
"","Hermea","","","False","","https://pathfinderwiki.com/wiki/Hermea",""
"","human","","","False","","https://pathfinderwiki.com/wiki/human",""
"","Infernal","","","False","","https://pathfinderwiki.com/wiki/Infernal",""
"","Inner Sea region","","","False","","https://pathfinderwiki.com/wiki/Inner_Sea_region",""
"","Iomedae","","","False","","https://pathfinderwiki.com/wiki/Iomedae",""
"","Irim","","","False","","https://pathfinderwiki.com/wiki/Irim",""
"","Irori","","","False","","https://pathfinderwiki.com/wiki/Irori",""
"","Irrisen","","","False","","https://pathfinderwiki.com/wiki/Irrisen",""
"","Isger","","","False","","https://pathfinderwiki.com/wiki/Isger",""
"","Isle of Erran","","","False","","https://pathfinderwiki.com/wiki/Isle_of_Erran",""
"","Isle of Terror","","","False","","https://pathfinderwiki.com/wiki/Isle_of_Terror",""
"","Jaha","","","False","","https://pathfinderwiki.com/wiki/Jaha",""
"","Jalmeray","","","False","","https://pathfinderwiki.com/wiki/Jalmeray",""
"","jellyfish lamp","","","False","","https://pathfinderwiki.com/wiki/jellyfish_lamp",""
"","Jotun","","","False","","https://pathfinderwiki.com/wiki/Jotun",""
"","Katapesh","","","False","","https://pathfinderwiki.com/wiki/Katapesh",""
"","Kelish","","","False","","https://pathfinderwiki.com/wiki/Kelish",""
"","Keleshite","","","False","","https://pathfinderwiki.com/wiki/Keleshite",""
"","Kellid","","","False","","https://pathfinderwiki.com/wiki/Kellid",""
"","Kho","","","False","","https://pathfinderwiki.com/wiki/Kho",""
"","Kibwe","","","False","","https://pathfinderwiki.com/wiki/Kibwe",""
"","Kienek-Li","","","False","","https://pathfinderwiki.com/wiki/Kienek-Li",""
"","Knights of Lastwall","","","False","","https://pathfinderwiki.com/wiki/Knights_of_Lastwall",""
"","Kortos","","","False","","https://pathfinderwiki.com/wiki/Kortos",""
"","Kyonin","","","False","","https://pathfinderwiki.com/wiki/Kyonin",""
"","Lake Encarthan","","","False","","https://pathfinderwiki.com/wiki/Lake_Encarthan",""
"","Lake Ocota","","","False","","https://pathfinderwiki.com/wiki/Lake_Ocota",""
"","Lake of Mists and Veils","","","False","","https://pathfinderwiki.com/wiki/Lake_of_Mists_and_Veils",""
"","Lamashtu","","","False","","https://pathfinderwiki.com/wiki/Lamashtu",""
"","Lands of the Linnorm Kings","","","False","","https://pathfinderwiki.com/wiki/Lands_of_the_Linnorm_Kings",""
"","Lastwall","","","False","","https://pathfinderwiki.com/wiki/Lastwall",""
"","Lastwall sentry","","","False","","https://pathfinderwiki.com/wiki/Lastwall_sentry",""
"","Lion Blade","","","False","","https://pathfinderwiki.com/wiki/Lion_Blade",""
"","Lion Blades","","","False","","https://pathfinderwiki.com/wiki/Lion_Blades",""
"","living monolith","","","False","","https://pathfinderwiki.com/wiki/living_monolith",""
"","lizardfolk","","","False","","https://pathfinderwiki.com/wiki/lizardfolk",""
"","Magaambya","","","False","","https://pathfinderwiki.com/wiki/Magaambya",""
"","magic warrior","","","False","","https://pathfinderwiki.com/wiki/magic_warrior",""
"","Mana Wastes","","","False","","https://pathfinderwiki.com/wiki/Mana_Wastes",""
"","Mauxi","","","False","","https://pathfinderwiki.com/wiki/Mauxi",""
"","Mediogalti Island","","","False","","https://pathfinderwiki.com/wiki/Mediogalti_Island",""
"","Mendev","","","False","","https://pathfinderwiki.com/wiki/Mendev",""
"","Molthune","","","False","","https://pathfinderwiki.com/wiki/Molthune",""
"","Mordant Spire","","","False","","https://pathfinderwiki.com/wiki/Mordant_Spire",""
"","Mualijae","","","False","","https://pathfinderwiki.com/wiki/Mualijae",""
"","Mwangi","","","False","","https://pathfinderwiki.com/wiki/Mwangi",""
"","Mzali","","","False","","https://pathfinderwiki.com/wiki/Mzali",""
"","Nantambu","","","False","","https://pathfinderwiki.com/wiki/Nantambu",""
"","Necril","","","False","","https://pathfinderwiki.com/wiki/Necril",""
"","Nethys","","","False","","https://pathfinderwiki.com/wiki/Nethys",""
"","New Thassilon","","","False","","https://pathfinderwiki.com/wiki/New_Thassilon",""
"","Nex","","","False","","https://pathfinderwiki.com/wiki/Nex",""
"","Nidal","","","False","","https://pathfinderwiki.com/wiki/Nidal",""
"","Nidalese","","","False","","https://pathfinderwiki.com/wiki/Nidalese",""
"","Night Heralds","","","False","","https://pathfinderwiki.com/wiki/Night_Heralds",""
"","Nirmathas","","","False","","https://pathfinderwiki.com/wiki/Nirmathas",""
"","Nocticula","","","False","","https://pathfinderwiki.com/wiki/Nocticula",""
"","Norgorber","","","False","","https://pathfinderwiki.com/wiki/Norgorber",""
"","Numeria","","","False","","https://pathfinderwiki.com/wiki/Numeria",""
"","Oprak","","","False","","https://pathfinderwiki.com/wiki/Oprak",""
"","Orcish","","","False","","https://pathfinderwiki.com/wiki/Orcish",""
"","Osibu","","","False","","https://pathfinderwiki.com/wiki/Osibu",""
"","Osiriani","","","False","","https://pathfinderwiki.com/wiki/Osiriani",""
"","Osirion","","","False","","https://pathfinderwiki.com/wiki/Osirion",""
"","Pathfinder agent","","","False","","https://pathfinderwiki.com/wiki/Pathfinder_agent",""
"","Pathfinder Society","","","False","","https://pathfinderwiki.com/wiki/Pathfinder_Society",""
"","pesh","","","False","","https://pathfinderwiki.com/wiki/pesh",""
"","Pharasma","","","False","","https://pathfinderwiki.com/wiki/Pharasma",""
"","Prophecies of Kalistrade","","","False","","https://pathfinderwiki.com/wiki/Prophecies_of_Kalistrade",""
"","Qadira","","","False","","https://pathfinderwiki.com/wiki/Qadira",""
"","Rahadoum","","","False","","https://pathfinderwiki.com/wiki/Rahadoum",""
"","Ravounel","","","False","","https://pathfinderwiki.com/wiki/Ravounel",""
"","Razmir","","","False","","https://pathfinderwiki.com/wiki/Razmir",""
"","Razmiran","","","False","","https://pathfinderwiki.com/wiki/Razmiran",""
"","Realm of the Mammoth Lords","","","False","","https://pathfinderwiki.com/wiki/Realm_of_the_Mammoth_Lords",""
"","Red Mantis","","","False","","https://pathfinderwiki.com/wiki/Red_Mantis",""
"","Red Mantis assassin","","","False","","https://pathfinderwiki.com/wiki/Red_Mantis_assassin",""
"","River Kingdoms","","","False","","https://pathfinderwiki.com/wiki/River_Kingdoms",""
"","Rovagug","","","False","","https://pathfinderwiki.com/wiki/Rovagug",""
"","runescarred","","","False","","https://pathfinderwiki.com/wiki/runescarred",""
"","Sarenrae","","","False","","https://pathfinderwiki.com/wiki/Sarenrae",""
"","Sarkoris Scar","","","False","","https://pathfinderwiki.com/wiki/Sarkoris_Scar",""
"","Sczarni","","","False","","https://pathfinderwiki.com/wiki/Sczarni",""
"","Sellen River","","","False","","https://pathfinderwiki.com/wiki/Sellen_River",""
"","Senghor","","","False","","https://pathfinderwiki.com/wiki/Senghor",""
"","Shackles","","","False","","https://pathfinderwiki.com/wiki/Shackles",""
"","Shadowtongue","","","False","","https://pathfinderwiki.com/wiki/Shadowtongue",""
"","Shelyn","","","False","","https://pathfinderwiki.com/wiki/Shelyn",""
"","Shoanti","","","False","","https://pathfinderwiki.com/wiki/Shoanti",""
"","Skald","","","False","","https://pathfinderwiki.com/wiki/Skald",""
"","snowball","","","False","","https://pathfinderwiki.com/wiki/snowball",""
"","Sodden Lands","","","False","","https://pathfinderwiki.com/wiki/Sodden_Lands",""
"","Starstone Isle","","","False","","https://pathfinderwiki.com/wiki/Starstone_Isle",""
"","student of perfection","","","False","","https://pathfinderwiki.com/wiki/student_of_perfection",""
"","sun orchid elixir","","","False","","https://pathfinderwiki.com/wiki/sun_orchid_elixir",""
"","swim fins","","","False","","https://pathfinderwiki.com/wiki/swim_fins",""
"","Taldan","","","False","","https://pathfinderwiki.com/wiki/Taldan",""
"","Taldor","","","False","","https://pathfinderwiki.com/wiki/Taldor",""
"","Tanglebriar","","","False","","https://pathfinderwiki.com/wiki/Tanglebriar",""
"","Tar-Baphon","","","False","","https://pathfinderwiki.com/wiki/Tar-Baphon",""
"","Thassilonian","","","False","","https://pathfinderwiki.com/wiki/Thassilonian",""
"","tattoo","","","False","","https://pathfinderwiki.com/wiki/tattoo",""
"","Thuvia","","","False","","https://pathfinderwiki.com/wiki/Thuvia",""
"","Tian","","","False","","https://pathfinderwiki.com/wiki/Tian",""
"","Tian Xia","","","False","","https://pathfinderwiki.com/wiki/Tian_Xia",""
"","Tien","","","False","","https://pathfinderwiki.com/wiki/Tien",""
"","Torag","","","False","","https://pathfinderwiki.com/wiki/Torag",""
"","Ulfen","","","False","","https://pathfinderwiki.com/wiki/Ulfen",""
"","Urgathoa","","","False","","https://pathfinderwiki.com/wiki/Urgathoa",""
"","Usaro","","","False","","https://pathfinderwiki.com/wiki/Usaro",""
"","Ustalav","","","False","","https://pathfinderwiki.com/wiki/Ustalav",""
"","Varisia","","","False","","https://pathfinderwiki.com/wiki/Varisia",""
"","Varisian","","","False","","https://pathfinderwiki.com/wiki/Varisian",""
"","Verduran Forest","","","False","","https://pathfinderwiki.com/wiki/Verduran_Forest",""
"","Vidrian","","","False","","https://pathfinderwiki.com/wiki/Vidrian",""
"","Vudra","","","False","","https://pathfinderwiki.com/wiki/Vudra",""
"","Vudrani","","","False","","https://pathfinderwiki.com/wiki/Vudrani",""
"","Whispering Tyrant","","","False","","https://pathfinderwiki.com/wiki/Whispering_Tyrant",""
"","Whispering Way","","","False","","https://pathfinderwiki.com/wiki/Whispering_Way",""
"","Worldwound","","","False","","https://pathfinderwiki.com/wiki/Worldwound",""
"","Zenj","","","False","","https://pathfinderwiki.com/wiki/Zenj",""
"","Zon-Kuthon","","","False","","https://pathfinderwiki.com/wiki/Zon-Kuthon",""
