"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","Taypan's Rock","","","False","","https://pathfinderwiki.com/wiki/Taypan's_Rock",""
"","Vaelyn & Kellan","","","False","","https://pathfinderwiki.com/wiki/Vaelyn_&_Kellan",""
"","Hesmene's Grotto","","","False","","https://pathfinderwiki.com/wiki/Hesmene's_Grotto",""
"","Raingage Isle","","","False","","https://pathfinderwiki.com/wiki/Raingage_Isle",""
"","Cauldron's Rock","","","False","","https://pathfinderwiki.com/wiki/Cauldron's_Rock",""
"","Straits of Balthus","","","False","","https://pathfinderwiki.com/wiki/Straits_of_Balthus",""
"","Benbog Isle","","","False","","https://pathfinderwiki.com/wiki/Benbog_Isle",""
"","The Slithering Coast","","","False","","https://pathfinderwiki.com/wiki/The_Slithering_Coast",""
"","Firegrass Isle","","","False","","https://pathfinderwiki.com/wiki/Firegrass_Isle",""
"","Mgange Cove","","","False","","https://pathfinderwiki.com/wiki/Mgange_Cove",""
"","Haekin's Redoubt","","","False","","https://pathfinderwiki.com/wiki/Haekin's_Redoubt",""
"","Skinny Whale Isle","","","False","","https://pathfinderwiki.com/wiki/Skinny_Whale_Isle",""
"","Tidewater Rock","","","False","","https://pathfinderwiki.com/wiki/Tidewater_Rock",""
"","Sahuagin Coast","","","False","","https://pathfinderwiki.com/wiki/Sahuagin_Coast",""
"","Leatherwing Bay","","","False","","https://pathfinderwiki.com/wiki/Leatherwing_Bay",""
"","Holy Isle","","","False","","https://pathfinderwiki.com/wiki/Holy_Isle",""
"","Cove of the Queen","","","False","","https://pathfinderwiki.com/wiki/Cove_of_the_Queen",""
"","Dead Slave Cove","","","False","","https://pathfinderwiki.com/wiki/Dead_Slave_Cove",""
"","Mildanesi Mountains","","","False","","https://pathfinderwiki.com/wiki/Mildanesi_Mountains",""
"","Kyojin Mountains","","","False","","https://pathfinderwiki.com/wiki/Kyojin_Mountains",""
"","Sankyodai Mountains","","","False","","https://pathfinderwiki.com/wiki/Sankyodai_Mountains",""
"","Kamifushi Mountains","","","False","","https://pathfinderwiki.com/wiki/Kamifushi_Mountains",""
"","Nightford Mountains","","","False","","https://pathfinderwiki.com/wiki/Nightford_Mountains",""
"","Kimu Mountains","","","False","","https://pathfinderwiki.com/wiki/Kimu_Mountains",""
"","Gossamer Mountains","","","False","","https://pathfinderwiki.com/wiki/Gossamer_Mountains",""
"","Sudisan Peaks","","","False","","https://pathfinderwiki.com/wiki/Sudisan_Peaks",""
"","Chenlun Mountains","","","False","","https://pathfinderwiki.com/wiki/Chenlun_Mountains",""
"","Kullan Dei","","","False","","https://pathfinderwiki.com/wiki/Kullan_Dei",""
"","Wall of Heaven","","","False","","https://pathfinderwiki.com/wiki/Wall_of_Heaven",""
"","Johar Mountains","","","False","","https://pathfinderwiki.com/wiki/Johar_Mountains",""
"","Syrzemyan Highlands","","","False","","https://pathfinderwiki.com/wiki/Syrzemyan_Highlands",""
"","Tyrant's Grasp","","","False","","https://pathfinderwiki.com/wiki/Tyrant's_Grasp",""
"","Stormspear Mountains","","","False","","https://pathfinderwiki.com/wiki/Stormspear_Mountains",""
"","Pillars of the Sun","","","False","","https://pathfinderwiki.com/wiki/Pillars_of_the_Sun",""
"","Shining Mountains","","","False","","https://pathfinderwiki.com/wiki/Shining_Mountains",""
"","Stonespire Mountains","","","False","","https://pathfinderwiki.com/wiki/Stonespire_Mountains",""
"","Zho Mountains","","","False","","https://pathfinderwiki.com/wiki/Zho_Mountains",""
"","Mindspin Mountains","","","False","","https://pathfinderwiki.com/wiki/Mindspin_Mountains",""
"","Menador Mountains","","","False","","https://pathfinderwiki.com/wiki/Menador_Mountains",""
"","Aspodell Mountains","","","False","","https://pathfinderwiki.com/wiki/Aspodell_Mountains",""
"","Branthlend Mountains","","","False","","https://pathfinderwiki.com/wiki/Branthlend_Mountains",""
"","Kodar Mountains","","","False","","https://pathfinderwiki.com/wiki/Kodar_Mountains",""
"","Tusk Mountains","","","False","","https://pathfinderwiki.com/wiki/Tusk_Mountains",""
"","Lohaparbat Mountains","","","False","","https://pathfinderwiki.com/wiki/Lohaparbat_Mountains",""
"","Paraparbat Mountains","","","False","","https://pathfinderwiki.com/wiki/Paraparbat_Mountains",""
"","Kortos Mounts","","","False","","https://pathfinderwiki.com/wiki/Kortos_Mounts",""
"","World's Edge Mountains","","","False","","https://pathfinderwiki.com/wiki/World's_Edge_Mountains",""
"","Fog Peaks","","","False","","https://pathfinderwiki.com/wiki/Fog_Peaks",""
"","Tors of Levenies","","","False","","https://pathfinderwiki.com/wiki/Tors_of_Levenies",""
"","Icerime Peaks","","","False","","https://pathfinderwiki.com/wiki/Icerime_Peaks",""
"","Rimethirst Mountains","","","False","","https://pathfinderwiki.com/wiki/Rimethirst_Mountains",""
"","Hellrung Mountains","","","False","","https://pathfinderwiki.com/wiki/Hellrung_Mountains",""
"","Zi Ha Mountains","","","False","","https://pathfinderwiki.com/wiki/Zi_Ha_Mountains",""
"","Alabastrine Peaks","","","False","","https://pathfinderwiki.com/wiki/Alabastrine_Peaks",""
"","Stained Peaks","","","False","","https://pathfinderwiki.com/wiki/Stained_Peaks",""
"","Akrandida Mountains","","","False","","https://pathfinderwiki.com/wiki/Akrandida_Mountains",""
"","Yolubilis River","","","False","","https://pathfinderwiki.com/wiki/Yolubilis_River",""
"","Adivian River","","","False","","https://pathfinderwiki.com/wiki/Adivian_River",""
"","Sulfur River","","","False","","https://pathfinderwiki.com/wiki/Sulfur_River",""
"","Maiestas River","","","False","","https://pathfinderwiki.com/wiki/Maiestas_River",""
"","Sedna River","","","False","","https://pathfinderwiki.com/wiki/Sedna_River",""
"","Travek River","","","False","","https://pathfinderwiki.com/wiki/Travek_River",""
"","Tomarsulk River","","","False","","https://pathfinderwiki.com/wiki/Tomarsulk_River",""
"","Usk River","","","False","","https://pathfinderwiki.com/wiki/Usk_River",""
"","Shining River","","","False","","https://pathfinderwiki.com/wiki/Shining_River",""
"","Southern Usk River","","","False","","https://pathfinderwiki.com/wiki/Southern_Usk_River",""
"","Gjurn River","","","False","","https://pathfinderwiki.com/wiki/Gjurn_River",""
"","River Malvesa","","","False","","https://pathfinderwiki.com/wiki/River_Malvesa",""
"","Doracium River","","","False","","https://pathfinderwiki.com/wiki/Doracium_River",""
"","Whisper River","","","False","","https://pathfinderwiki.com/wiki/Whisper_River",""
"","Brastle River","","","False","","https://pathfinderwiki.com/wiki/Brastle_River",""
"","Andoshen River","","","False","","https://pathfinderwiki.com/wiki/Andoshen_River",""
"","River Iseld","","","False","","https://pathfinderwiki.com/wiki/River_Iseld",""
"","River Keld","","","False","","https://pathfinderwiki.com/wiki/River_Keld",""
"","Conerica River","","","False","","https://pathfinderwiki.com/wiki/Conerica_River",""
"","Brokenbridge River","","","False","","https://pathfinderwiki.com/wiki/Brokenbridge_River",""
"","Verduran Fork","","","False","","https://pathfinderwiki.com/wiki/Verduran_Fork",""
"","Fog Creek","","","False","","https://pathfinderwiki.com/wiki/Fog_Creek",""
"","River Porthmos","","","False","","https://pathfinderwiki.com/wiki/River_Porthmos",""
"","Falling River","","","False","","https://pathfinderwiki.com/wiki/Falling_River",""
"","Sellen River","","","False","","https://pathfinderwiki.com/wiki/Sellen_River",""
"","Axanir River","","","False","","https://pathfinderwiki.com/wiki/Axanir_River",""
"","Razorstone River","","","False","","https://pathfinderwiki.com/wiki/Razorstone_River",""
"","Vanji River","","","False","","https://pathfinderwiki.com/wiki/Vanji_River",""
"","Lower Korir River","","","False","","https://pathfinderwiki.com/wiki/Lower_Korir_River",""
"","Jalrune River","","","False","","https://pathfinderwiki.com/wiki/Jalrune_River",""
"","Jackal River","","","False","","https://pathfinderwiki.com/wiki/Jackal_River",""
"","River Landon","","","False","","https://pathfinderwiki.com/wiki/River_Landon",""
"","Arthrosh River","","","False","","https://pathfinderwiki.com/wiki/Arthrosh_River",""
"","Ounga River","","","False","","https://pathfinderwiki.com/wiki/Ounga_River",""
"","Meraz River","","","False","","https://pathfinderwiki.com/wiki/Meraz_River",""
"","Maharev River","","","False","","https://pathfinderwiki.com/wiki/Maharev_River",""
"","Ustradi River","","","False","","https://pathfinderwiki.com/wiki/Ustradi_River",""
"","Little Vanji River","","","False","","https://pathfinderwiki.com/wiki/Little_Vanji_River",""
"","River Of Lost Tears","","","False","","https://pathfinderwiki.com/wiki/River_Of_Lost_Tears",""
"","Upper Korir River","","","False","","https://pathfinderwiki.com/wiki/Upper_Korir_River",""
"","Trail Of Burst Souls","","","False","","https://pathfinderwiki.com/wiki/Trail_Of_Burst_Souls",""
"","Oubinga River","","","False","","https://pathfinderwiki.com/wiki/Oubinga_River",""
"","Pasuango River","","","False","","https://pathfinderwiki.com/wiki/Pasuango_River",""
"","Uta River","","","False","","https://pathfinderwiki.com/wiki/Uta_River",""
"","Jodin River","","","False","","https://pathfinderwiki.com/wiki/Jodin_River",""
"","Frogmarch River","","","False","","https://pathfinderwiki.com/wiki/Frogmarch_River",""
"","Crab River","","","False","","https://pathfinderwiki.com/wiki/Crab_River",""
"","Jaadja River","","","False","","https://pathfinderwiki.com/wiki/Jaadja_River",""
"","The Winding Way","","","False","","https://pathfinderwiki.com/wiki/The_Winding_Way",""
"","The Crook","","","False","","https://pathfinderwiki.com/wiki/The_Crook",""
"","Mbernbe River","","","False","","https://pathfinderwiki.com/wiki/Mbernbe_River",""
"","Black Flow","","","False","","https://pathfinderwiki.com/wiki/Black_Flow",""
"","Defaka River","","","False","","https://pathfinderwiki.com/wiki/Defaka_River",""
"","Vistear River","","","False","","https://pathfinderwiki.com/wiki/Vistear_River",""
"","Moutray River","","","False","","https://pathfinderwiki.com/wiki/Moutray_River",""
"","Elemion River","","","False","","https://pathfinderwiki.com/wiki/Elemion_River",""
"","Baboon River","","","False","","https://pathfinderwiki.com/wiki/Baboon_River",""
"","Tpishi River","","","False","","https://pathfinderwiki.com/wiki/Tpishi_River",""
"","Olongo River","","","False","","https://pathfinderwiki.com/wiki/Olongo_River",""
"","West Sellen River","","","False","","https://pathfinderwiki.com/wiki/West_Sellen_River",""
"","Ravenroost River","","","False","","https://pathfinderwiki.com/wiki/Ravenroost_River",""
"","Vhatsuntide River","","","False","","https://pathfinderwiki.com/wiki/Vhatsuntide_River",""
"","The Asp","","","False","","https://pathfinderwiki.com/wiki/The_Asp",""
"","Junira River","","","False","","https://pathfinderwiki.com/wiki/Junira_River",""
"","Seven Tears River","","","False","","https://pathfinderwiki.com/wiki/Seven_Tears_River",""
"","Ocota River","","","False","","https://pathfinderwiki.com/wiki/Ocota_River",""
"","Choral River","","","False","","https://pathfinderwiki.com/wiki/Choral_River",""
"","Little Tusk","","","False","","https://pathfinderwiki.com/wiki/Little_Tusk",""
"","River Sphinx","","","False","","https://pathfinderwiki.com/wiki/River_Sphinx",""
"","Turvanar River","","","False","","https://pathfinderwiki.com/wiki/Turvanar_River",""
"","Terwa River","","","False","","https://pathfinderwiki.com/wiki/Terwa_River",""
"","Scar River","","","False","","https://pathfinderwiki.com/wiki/Scar_River",""
"","Pashman River","","","False","","https://pathfinderwiki.com/wiki/Pashman_River",""
"","Lakusa River","","","False","","https://pathfinderwiki.com/wiki/Lakusa_River",""
"","Jasut Flow","","","False","","https://pathfinderwiki.com/wiki/Jasut_Flow",""
"","Little Pasuango River","","","False","","https://pathfinderwiki.com/wiki/Little_Pasuango_River",""
"","River Foam","","","False","","https://pathfinderwiki.com/wiki/River_Foam",""
"","Rimeflow River","","","False","","https://pathfinderwiki.com/wiki/Rimeflow_River",""
"","Raiteso River","","","False","","https://pathfinderwiki.com/wiki/Raiteso_River",""
"","Droa River","","","False","","https://pathfinderwiki.com/wiki/Droa_River",""
"","Kingfisher River","","","False","","https://pathfinderwiki.com/wiki/Kingfisher_River",""
"","River Dusk","","","False","","https://pathfinderwiki.com/wiki/River_Dusk",""
"","Pale River","","","False","","https://pathfinderwiki.com/wiki/Pale_River",""
"","River Scorpius","","","False","","https://pathfinderwiki.com/wiki/River_Scorpius",""
"","River Bdonge","","","False","","https://pathfinderwiki.com/wiki/River_Bdonge",""
"","Dzimmi River","","","False","","https://pathfinderwiki.com/wiki/Dzimmi_River",""
"","River Still","","","False","","https://pathfinderwiki.com/wiki/River_Still",""
"","Buunta Flow","","","False","","https://pathfinderwiki.com/wiki/Buunta_Flow",""
"","Inkwater River","","","False","","https://pathfinderwiki.com/wiki/Inkwater_River",""
"","Marideth River","","","False","","https://pathfinderwiki.com/wiki/Marideth_River",""
"","Nosam River","","","False","","https://pathfinderwiki.com/wiki/Nosam_River",""
"","Dagger River","","","False","","https://pathfinderwiki.com/wiki/Dagger_River",""
"","Jeni River","","","False","","https://pathfinderwiki.com/wiki/Jeni_River",""
"","Katharevousa River","","","False","","https://pathfinderwiki.com/wiki/Katharevousa_River",""
"","Great Goldpan River","","","False","","https://pathfinderwiki.com/wiki/Great_Goldpan_River",""
"","Little Sellen River","","","False","","https://pathfinderwiki.com/wiki/Little_Sellen_River",""
"","Yhalt River","","","False","","https://pathfinderwiki.com/wiki/Yhalt_River",""
"","Red Reed River","","","False","","https://pathfinderwiki.com/wiki/Red_Reed_River",""
"","Thorn River","","","False","","https://pathfinderwiki.com/wiki/Thorn_River",""
"","Crooked River","","","False","","https://pathfinderwiki.com/wiki/Crooked_River",""
"","Gudrin River","","","False","","https://pathfinderwiki.com/wiki/Gudrin_River",""
"","Kestrel River","","","False","","https://pathfinderwiki.com/wiki/Kestrel_River",""
"","Stormflood River","","","False","","https://pathfinderwiki.com/wiki/Stormflood_River",""
"","Yondabakari River","","","False","","https://pathfinderwiki.com/wiki/Yondabakari_River",""
"","Kazaron River","","","False","","https://pathfinderwiki.com/wiki/Kazaron_River",""
"","Thundering River","","","False","","https://pathfinderwiki.com/wiki/Thundering_River",""
"","Vyalldehun River","","","False","","https://pathfinderwiki.com/wiki/Vyalldehun_River",""
"","Silver River","","","False","","https://pathfinderwiki.com/wiki/Silver_River",""
"","Stetven River","","","False","","https://pathfinderwiki.com/wiki/Stetven_River",""
"","The Frozen Road","","","False","","https://pathfinderwiki.com/wiki/The_Frozen_Road",""
"","Skull River","","","False","","https://pathfinderwiki.com/wiki/Skull_River",""
"","Runtash River","","","False","","https://pathfinderwiki.com/wiki/Runtash_River",""
"","Sarwin River","","","False","","https://pathfinderwiki.com/wiki/Sarwin_River",""
"","Tulger River","","","False","","https://pathfinderwiki.com/wiki/Tulger_River",""
"","Blue River","","","False","","https://pathfinderwiki.com/wiki/Blue_River",""
"","Steam River","","","False","","https://pathfinderwiki.com/wiki/Steam_River",""
"","Raven's River","","","False","","https://pathfinderwiki.com/wiki/Raven's_River",""
"","Kaga Bandoro River","","","False","","https://pathfinderwiki.com/wiki/Kaga_Bandoro_River",""
"","Copper River","","","False","","https://pathfinderwiki.com/wiki/Copper_River",""
"","Scarab River","","","False","","https://pathfinderwiki.com/wiki/Scarab_River",""
"","Limardero River","","","False","","https://pathfinderwiki.com/wiki/Limardero_River",""
"","Traveler's River","","","False","","https://pathfinderwiki.com/wiki/Traveler's_River",""
"","Naurepzi River","","","False","","https://pathfinderwiki.com/wiki/Naurepzi_River",""
"","Follower's River","","","False","","https://pathfinderwiki.com/wiki/Follower's_River",""
"","River of the Moth","","","False","","https://pathfinderwiki.com/wiki/River_of_the_Moth",""
"","Sakehiyaku River","","","False","","https://pathfinderwiki.com/wiki/Sakehiyaku_River",""
"","Chijonami River","","","False","","https://pathfinderwiki.com/wiki/Chijonami_River",""
"","Kamiteki River","","","False","","https://pathfinderwiki.com/wiki/Kamiteki_River",""
"","Awahana River","","","False","","https://pathfinderwiki.com/wiki/Awahana_River",""
"","Mekkyo River","","","False","","https://pathfinderwiki.com/wiki/Mekkyo_River",""
"","Tagiryu River","","","False","","https://pathfinderwiki.com/wiki/Tagiryu_River",""
"","Warashi River","","","False","","https://pathfinderwiki.com/wiki/Warashi_River",""
"","Jikko River","","","False","","https://pathfinderwiki.com/wiki/Jikko_River",""
"","Kosokunami River","","","False","","https://pathfinderwiki.com/wiki/Kosokunami_River",""
"","Whitegold River","","","False","","https://pathfinderwiki.com/wiki/Whitegold_River",""
"","Gullik River","","","False","","https://pathfinderwiki.com/wiki/Gullik_River",""
"","Marbleflow River","","","False","","https://pathfinderwiki.com/wiki/Marbleflow_River",""
"","Red Fox River","","","False","","https://pathfinderwiki.com/wiki/Red_Fox_River",""
"","Wayward River","","","False","","https://pathfinderwiki.com/wiki/Wayward_River",""
"","The Iceflow","","","False","","https://pathfinderwiki.com/wiki/The_Iceflow",""
"","Storval River","","","False","","https://pathfinderwiki.com/wiki/Storval_River",""
"","Stalak River","","","False","","https://pathfinderwiki.com/wiki/Stalak_River",""
"","Elytus River","","","False","","https://pathfinderwiki.com/wiki/Elytus_River",""
"","Lampblack River","","","False","","https://pathfinderwiki.com/wiki/Lampblack_River",""
"","River Avah","","","False","","https://pathfinderwiki.com/wiki/River_Avah",""
"","Velashu River","","","False","","https://pathfinderwiki.com/wiki/Velashu_River",""
"","Summermelt River","","","False","","https://pathfinderwiki.com/wiki/Summermelt_River",""
"","Lurk River","","","False","","https://pathfinderwiki.com/wiki/Lurk_River",""
"","Aloren River","","","False","","https://pathfinderwiki.com/wiki/Aloren_River",""
"","Chavali River","","","False","","https://pathfinderwiki.com/wiki/Chavali_River",""
"","Chalkstone River","","","False","","https://pathfinderwiki.com/wiki/Chalkstone_River",""
"","East Sellen River","","","False","","https://pathfinderwiki.com/wiki/East_Sellen_River",""
"","Hymbrian River","","","False","","https://pathfinderwiki.com/wiki/Hymbrian_River",""
"","Kantele River","","","False","","https://pathfinderwiki.com/wiki/Kantele_River",""
"","Gray River","","","False","","https://pathfinderwiki.com/wiki/Gray_River",""
"","Awzera River","","","False","","https://pathfinderwiki.com/wiki/Awzera_River",""
"","Kiravoy River","","","False","","https://pathfinderwiki.com/wiki/Kiravoy_River",""
"","Murque River","","","False","","https://pathfinderwiki.com/wiki/Murque_River",""
"","Skunk River","","","False","","https://pathfinderwiki.com/wiki/Skunk_River",""
"","Shrike River","","","False","","https://pathfinderwiki.com/wiki/Shrike_River",""
"","Icerime River","","","False","","https://pathfinderwiki.com/wiki/Icerime_River",""
"","Glass River","","","False","","https://pathfinderwiki.com/wiki/Glass_River",""
"","Little Icerime","","","False","","https://pathfinderwiki.com/wiki/Little_Icerime",""
"","Wyvernkill River","","","False","","https://pathfinderwiki.com/wiki/Wyvernkill_River",""
"","Goldenrun River","","","False","","https://pathfinderwiki.com/wiki/Goldenrun_River",""
"","Kyonin River","","","False","","https://pathfinderwiki.com/wiki/Kyonin_River",""
"","Tolemaida River","","","False","","https://pathfinderwiki.com/wiki/Tolemaida_River",""
"","Endowhar River","","","False","","https://pathfinderwiki.com/wiki/Endowhar_River",""
"","Danver River","","","False","","https://pathfinderwiki.com/wiki/Danver_River",""
"","Destach River","","","False","","https://pathfinderwiki.com/wiki/Destach_River",""
"","The Flood Road","","","False","","https://pathfinderwiki.com/wiki/The_Flood_Road",""
"","Egelsee River","","","False","","https://pathfinderwiki.com/wiki/Egelsee_River",""
