location,source,target,id,fuzzy,context,translator_comments,developer_comments
https://pathfinderwiki.com/wiki/Bovodport,Bovodport,,,,,,
https://pathfinderwiki.com/wiki/Braganza,Braganza,,,,,,
https://pathfinderwiki.com/wiki/Brastlewark,Brastlewark,,,,,,
https://pathfinderwiki.com/wiki/Breachill,Breachill,,,,,,
https://pathfinderwiki.com/wiki/Brimstone_Springs,Brimstone Springs,,,,,,
https://pathfinderwiki.com/wiki/Brinewall,Brinewall,,,,,,
https://pathfinderwiki.com/wiki/Bronze_Hook,Bronze Hook,,,,,,
https://pathfinderwiki.com/wiki/Brunderton,Brunderton,,,,,,
https://pathfinderwiki.com/wiki/Bug_Harbor,Bug Harbor,,,,,,
https://pathfinderwiki.com/wiki/Bundózo,Bundózo,,,,,,
https://pathfinderwiki.com/wiki/Butraf,Butraf,,,,,,
https://pathfinderwiki.com/wiki/Caldamin,Caldamin,,,,,,
https://pathfinderwiki.com/wiki/Caliphas_(city),Caliphas,,,,,,
https://pathfinderwiki.com/wiki/Canorate,Canorate,,,,,,
https://pathfinderwiki.com/wiki/Carpenden,Carpenden,,,,,,
https://pathfinderwiki.com/wiki/Carrion_Hill,Carrion Hill,,,,,,
https://pathfinderwiki.com/wiki/Cascina,Cascina,,,,,,
https://pathfinderwiki.com/wiki/Cassomir,Cassomir,,,,,,
https://pathfinderwiki.com/wiki/Castle_Everstand,Castle Everstand,,,,,,
https://pathfinderwiki.com/wiki/Castle_Firrine,Castle Firrine,,,,,,
https://pathfinderwiki.com/wiki/Castle_Odranto,Castle Odranto,,,,,,
https://pathfinderwiki.com/wiki/Castle_Urion,Castle Urion,,,,,,
https://pathfinderwiki.com/wiki/Cavlinor,Cavlinor,,,,,,
https://pathfinderwiki.com/wiki/Cedar_Court,Cedar Court,,,,,,
https://pathfinderwiki.com/wiki/Celwynvian,Celwynvian,,,,,,
https://pathfinderwiki.com/wiki/Cesca,Cesca,,,,,,
https://pathfinderwiki.com/wiki/Cettigne,Cettigne,,,,,,
https://pathfinderwiki.com/wiki/Chalk_Harbor,Chalk Harbor,,,,,,
https://pathfinderwiki.com/wiki/Chalya,Chalya,,,,,,
https://pathfinderwiki.com/wiki/Changdo,Changdo,,,,,,
https://pathfinderwiki.com/wiki/Chastel,Chastel,,,,,,
https://pathfinderwiki.com/wiki/Chateau_Douleurs,Chateau Douleurs,,,,,,
https://pathfinderwiki.com/wiki/Chennipon,Chennipon,,,,,,
https://pathfinderwiki.com/wiki/Chesed,Chesed,,,,,,
https://pathfinderwiki.com/wiki/Chillblight,Chillblight,,,,,,
https://pathfinderwiki.com/wiki/Chilémbi,Chilémbi,,,,,,
https://pathfinderwiki.com/wiki/Chimera_Cove,Chimera Cove,,,,,,
https://pathfinderwiki.com/wiki/Chiron,Chiron,,,,,,
https://pathfinderwiki.com/wiki/Chitterhome,Chitterhome,,,,,,
https://pathfinderwiki.com/wiki/Cho-Tzu,Cho-Tzu,,,,,,
https://pathfinderwiki.com/wiki/Ciricskree,Ciricskree,,,,,,
https://pathfinderwiki.com/wiki/City_of_Bone_and_Juniper,City of Bone and Juniper,,,,,,
https://pathfinderwiki.com/wiki/Claes,Claes,,,,,,
https://pathfinderwiki.com/wiki/Clear_Waters,Clear Waters,,,,,,
https://pathfinderwiki.com/wiki/Coldwater,Coldwater,,,,,,
https://pathfinderwiki.com/wiki/Colvaas_Gibbet,Colvaas Gibbet,,,,,,
https://pathfinderwiki.com/wiki/Commonfield,Commonfield,,,,,,
https://pathfinderwiki.com/wiki/Copperwood,Copperwood,,,,,,
https://pathfinderwiki.com/wiki/Coralesian,Coralesian,,,,,,
https://pathfinderwiki.com/wiki/Corentyn,Corentyn,,,,,,
https://pathfinderwiki.com/wiki/Corpselight_(Geb),Corpselight,,,,,,
https://pathfinderwiki.com/wiki/Corvischior,Corvischior,,,,,,
https://pathfinderwiki.com/wiki/Court_of_Endless_Revelry,Court of Endless Revelry,,,,,,
https://pathfinderwiki.com/wiki/Court_of_Seasons,Court of Seasons,,,,,,
https://pathfinderwiki.com/wiki/Courtaud,Courtaud,,,,,,
https://pathfinderwiki.com/wiki/Crooked_Cove,Crooked Cove,,,,,,
https://pathfinderwiki.com/wiki/Crossfen,Crossfen,,,,,,
https://pathfinderwiki.com/wiki/Crosspine,Crosspine,,,,,,
https://pathfinderwiki.com/wiki/Crown's_End,Crown's End,,,,,,
https://pathfinderwiki.com/wiki/Crowstump,Crowstump,,,,,,
https://pathfinderwiki.com/wiki/Crowtop,Crowtop,,,,,,
https://pathfinderwiki.com/wiki/Crying_Leaf,Crying Leaf,,,,,,
https://pathfinderwiki.com/wiki/Crystalcrag,Crystalcrag,,,,,,
https://pathfinderwiki.com/wiki/Crystalhurst,Crystalhurst,,,,,,
https://pathfinderwiki.com/wiki/Cutter's_Holdout,Cutter's Holdout,,,,,,
https://pathfinderwiki.com/wiki/Cuttle,Cuttle,,,,,,
https://pathfinderwiki.com/wiki/Cypress_Point,Cypress Point,,,,,,
https://pathfinderwiki.com/wiki/Cyremium,Cyremium,,,,,,
https://pathfinderwiki.com/wiki/Czarny_Las,Czarny Las,,,,,,
https://pathfinderwiki.com/wiki/Dabril,Dabril,,,,,,
https://pathfinderwiki.com/wiki/Daggermark,Daggermark,,,,,,
https://pathfinderwiki.com/wiki/Dalaston,Dalaston,,,,,,
https://pathfinderwiki.com/wiki/Dalun,Dalun,,,,,,
https://pathfinderwiki.com/wiki/Dammartorp,Dammartorp,,,,,,
https://pathfinderwiki.com/wiki/Darinkhuur,Darinkhuur,,,,,,
https://pathfinderwiki.com/wiki/Davarn,Davarn,,,,,,
https://pathfinderwiki.com/wiki/Dawnfoot,Dawnfoot,,,,,,
https://pathfinderwiki.com/wiki/Deadbridge,Deadbridge,,,,,,
https://pathfinderwiki.com/wiki/Deepgate,Deepgate,,,,,,
https://pathfinderwiki.com/wiki/Deepmar_Penal_Colony,Deepmar Penal Colony,,,,,,
https://pathfinderwiki.com/wiki/Dekarium,Dekarium,,,,,,
https://pathfinderwiki.com/wiki/Delenah,Delenah,,,,,,
https://pathfinderwiki.com/wiki/Delmon's_Glen,Delmon's Glen,,,,,,
https://pathfinderwiki.com/wiki/Demgazi,Demgazi,,,,,,
https://pathfinderwiki.com/wiki/Demirah,Demirah,,,,,,
https://pathfinderwiki.com/wiki/Detmer,Detmer,,,,,,
https://pathfinderwiki.com/wiki/Dhalanagar,Dhalanagar,,,,,,
https://pathfinderwiki.com/wiki/Dhucharg,Dhucharg,,,,,,
https://pathfinderwiki.com/wiki/Dimayen,Dimayen,,,,,,
https://pathfinderwiki.com/wiki/Diobel,Diobel,,,,,,
https://pathfinderwiki.com/wiki/Djefet,Djefet,,,,,,
https://pathfinderwiki.com/wiki/Djeneg,Djeneg,,,,,,
https://pathfinderwiki.com/wiki/Dobrova,Dobrova,,,,,,
https://pathfinderwiki.com/wiki/Dokeran,Dokeran,,,,,,
https://pathfinderwiki.com/wiki/Dongun_Hold,Dongun Hold,,,,,,
https://pathfinderwiki.com/wiki/Doommark,Doommark,,,,,,
https://pathfinderwiki.com/wiki/Downpour,Downpour,,,,,,
https://pathfinderwiki.com/wiki/Dragonsthrall,Dragonsthrall,,,,,,
https://pathfinderwiki.com/wiki/Dravod_Knock,Dravod Knock,,,,,,
https://pathfinderwiki.com/wiki/Drenchport,Drenchport,,,,,,
https://pathfinderwiki.com/wiki/Drezen,Drezen,,,,,,
https://pathfinderwiki.com/wiki/Drowning_Rock,Drowning Rock,,,,,,
https://pathfinderwiki.com/wiki/Dustpawn,Dustpawn,,,,,,
https://pathfinderwiki.com/wiki/Duwwor,Duwwor,,,,,,
https://pathfinderwiki.com/wiki/Dyinglight,Dyinglight,,,,,,
https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles,Eagle Garrison Fort,,,,,,
https://pathfinderwiki.com/wiki/Eagle's_Head,Eagle's Head,,,,,,
https://pathfinderwiki.com/wiki/Eagle's_Watch,Eagle's Watch,,,,,,
https://pathfinderwiki.com/wiki/East_Rikkan,East Rikkan,,,,,,
https://pathfinderwiki.com/wiki/Ecanus,Ecanus,,,,,,
https://pathfinderwiki.com/wiki/Edme,Edme,,,,,,
https://pathfinderwiki.com/wiki/Egede,Egede,,,,,,
https://pathfinderwiki.com/wiki/Egorian,Egorian,,,,,,
https://pathfinderwiki.com/wiki/Ehur,Ehur,,,,,,
https://pathfinderwiki.com/wiki/El-Fatar,El-Fatar,,,,,,
https://pathfinderwiki.com/wiki/El-Shelad,El-Shelad,,,,,,
https://pathfinderwiki.com/wiki/Elbistan,Elbistan,,,,,,
https://pathfinderwiki.com/wiki/Eldentre,Eldentre,,,,,,
https://pathfinderwiki.com/wiki/Elesomare,Elesomare,,,,,,
https://pathfinderwiki.com/wiki/Elidir,Elidir,,,,,,
https://pathfinderwiki.com/wiki/Elistia,Elistia,,,,,,
https://pathfinderwiki.com/wiki/Elith_Lorin,Elith Lorin,,,,,,
https://pathfinderwiki.com/wiki/Elokolobha,Elokolobha,,,,,,
https://pathfinderwiki.com/wiki/Elsekulp,Elsekulp,,,,,,
https://pathfinderwiki.com/wiki/Elyon,Elyon,,,,,,
https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles,Enganoka,,,,,,
https://pathfinderwiki.com/wiki/Erages,Erages,,,,,,
https://pathfinderwiki.com/wiki/Eran's_Rest,Eran's Rest,,,,,,
https://pathfinderwiki.com/wiki/Eranmas,Eranmas,,,,,,
https://pathfinderwiki.com/wiki/Erekrus,Erekrus,,,,,,
https://pathfinderwiki.com/wiki/Escadar,Escadar,,,,,,
https://pathfinderwiki.com/wiki/Eto,Eto,,,,,,
https://pathfinderwiki.com/wiki/Evaren,Evaren,,,,,,
https://pathfinderwiki.com/wiki/Everpine,Everpine,,,,,,
https://pathfinderwiki.com/wiki/Falchion_Point,Falchion Point,,,,,,
https://pathfinderwiki.com/wiki/Falcon's_Hollow,Falcon's Hollow,,,,,,
https://pathfinderwiki.com/wiki/Faldamont,Faldamont,,,,,,
https://pathfinderwiki.com/wiki/Finder's_Gulch,Finder's Gulch,,,,,,
https://pathfinderwiki.com/wiki/Finderplain,Finderplain,,,,,,
https://pathfinderwiki.com/wiki/Flameford,Flameford,,,,,,
https://pathfinderwiki.com/wiki/Flesk,Flesk,,,,,,
https://pathfinderwiki.com/wiki/Folarth,Folarth,,,,,,
https://pathfinderwiki.com/wiki/Fort_Bandu,Fort Bandu,,,,,,
https://pathfinderwiki.com/wiki/Fort_Benbem,Fort Benbem,,,,,,
https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles,Fort Dagh,,,,,,
https://pathfinderwiki.com/wiki/Fort_Drelev,Fort Drelev,,,,,,
https://pathfinderwiki.com/wiki/Fort_Fang,Fort Fang,,,,,,
https://pathfinderwiki.com/wiki/Fort_Holiday,Fort Holiday,,,,,,
https://pathfinderwiki.com/wiki/Fort_Kragang,Fort Kragang,,,,,,
https://pathfinderwiki.com/wiki/Fort_Liberthane,Fort Liberthane,,,,,,
https://pathfinderwiki.com/wiki/Fort_Longjaw,Fort Longjaw,,,,,,
https://pathfinderwiki.com/wiki/Fort_Ramgate,Fort Ramgate,,,,,,
https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles,Fort Scourbone,,,,,,
https://pathfinderwiki.com/wiki/Franax,Franax,,,,,,
https://pathfinderwiki.com/wiki/Free_Station,Free Station,,,,,,
https://pathfinderwiki.com/wiki/Freedom_Town,Freedom Town,,,,,,
https://pathfinderwiki.com/wiki/Frembrudd,Frembrudd,,,,,,
https://pathfinderwiki.com/wiki/Fusil,Fusil,,,,,,
https://pathfinderwiki.com/wiki/Gadbadigat,Gadbadigat,,,,,,
https://pathfinderwiki.com/wiki/Galduria,Galduria,,,,,,
https://pathfinderwiki.com/wiki/Galizhur,Galizhur,,,,,,
https://pathfinderwiki.com/wiki/Ganagsau,Ganagsau,,,,,,
https://pathfinderwiki.com/wiki/Ganda-Uj,Ganda-Uj,,,,,,
https://pathfinderwiki.com/wiki/Gardens_of_Shepeska,Gardens of Shepeska,,,,,,
https://pathfinderwiki.com/wiki/Garizés_City,Garizés City,,,,,,
https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles,Gazibilah,,,,,,
https://pathfinderwiki.com/wiki/Geb's_Rest,Geb's Rest,,,,,,
https://pathfinderwiki.com/wiki/Genzei,Genzei,,,,,,
https://pathfinderwiki.com/wiki/Gholinom,Gholinom,,,,,,
https://pathfinderwiki.com/wiki/Ghrinitshahara,Ghrinitshahara,,,,,,
https://pathfinderwiki.com/wiki/Gildside,Gildside,,,,,,
https://pathfinderwiki.com/wiki/Gillamoor,Gillamoor,,,,,,
https://pathfinderwiki.com/wiki/Gitna,Gitna,,,,,,
https://pathfinderwiki.com/wiki/Glimmerhold,Glimmerhold,,,,,,
https://pathfinderwiki.com/wiki/Goatshead,Goatshead,,,,,,
https://pathfinderwiki.com/wiki/Gojko,Gojko,,,,,,
https://pathfinderwiki.com/wiki/Goka,Goka,,,,,,
https://pathfinderwiki.com/wiki/Golquila,Golquila,,,,,,
https://pathfinderwiki.com/wiki/Golsifar,Golsifar,,,,,,
https://pathfinderwiki.com/wiki/Gralton,Gralton,,,,,,
https://pathfinderwiki.com/wiki/Grand_Pass,Grand Pass,,,,,,
https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles,Grandfather's Arms,,,,,,
https://pathfinderwiki.com/wiki/Graybanks,Graybanks,,,,,,
https://pathfinderwiki.com/wiki/Grayce,Grayce,,,,,,
https://pathfinderwiki.com/wiki/Graydirge,Graydirge,,,,,,
https://pathfinderwiki.com/wiki/Grayhaven,Grayhaven,,,,,,
https://pathfinderwiki.com/wiki/Graymoor,Graymoor,,,,,,
https://pathfinderwiki.com/wiki/Greenblood,Greenblood,,,,,,
https://pathfinderwiki.com/wiki/Greenglade,Greenglade,,,,,,
https://pathfinderwiki.com/wiki/Greengold,Greengold,,,,,,
https://pathfinderwiki.com/wiki/Gujaraldi,Gujaraldi,,,,,,
https://pathfinderwiki.com/wiki/Gulshire,Gulshire,,,,,,
https://pathfinderwiki.com/wiki/Gundrun,Gundrun,,,,,,
https://pathfinderwiki.com/wiki/Gunworks,Gunworks,,,,,,
https://pathfinderwiki.com/wiki/Gurat,Gurat,,,,,,
https://pathfinderwiki.com/wiki/Hagby,Hagby,,,,,,
https://pathfinderwiki.com/wiki/Haigui_Wan,Haigui Wan,,,,,,
https://pathfinderwiki.com/wiki/Hajoth_Hakados,Hajoth Hakados,,,,,,
https://pathfinderwiki.com/wiki/Halabad,Halabad,,,,,,
https://pathfinderwiki.com/wiki/Haldun,Haldun,,,,,,
https://pathfinderwiki.com/wiki/Halgrim,Halgrim,,,,,,
https://pathfinderwiki.com/wiki/Halidon,Halidon,,,,,,
https://pathfinderwiki.com/wiki/Hallein_Town,Hallein Town,,,,,,
https://pathfinderwiki.com/wiki/Halmyris,Halmyris,,,,,,
https://pathfinderwiki.com/wiki/Halvon,Halvon,,,,,,
https://pathfinderwiki.com/wiki/Hanpa,Hanpa,,,,,,
https://pathfinderwiki.com/wiki/Harse,Harse,,,,,,
https://pathfinderwiki.com/wiki/Haseong,Haseong,,,,,,
https://pathfinderwiki.com/wiki/Hatavit,Hatavit,,,,,,
https://pathfinderwiki.com/wiki/Haugin's_Ear,Haugin's Ear,,,,,,
https://pathfinderwiki.com/wiki/Haven_(Tusk_Mountains),Haven,,,,,,
https://pathfinderwiki.com/wiki/Haven,Haven,,,,,,
https://pathfinderwiki.com/wiki/Hawah,Hawah,,,,,,
https://pathfinderwiki.com/wiki/Hazrak,Hazrak,,,,,,
https://pathfinderwiki.com/wiki/Heger,Heger,,,,,,
https://pathfinderwiki.com/wiki/Heggapnod,Heggapnod,,,,,,
https://pathfinderwiki.com/wiki/Heldren,Heldren,,,,,,
https://pathfinderwiki.com/wiki/Helkgen,Helkgen,,,,,,
https://pathfinderwiki.com/wiki/Hell_Harbor,Hell Harbor,,,,,,
https://pathfinderwiki.com/wiki/Hellirinn,Hellirinn,,,,,,
https://pathfinderwiki.com/wiki/Helsingbyen,Helsingbyen,,,,,,
https://pathfinderwiki.com/wiki/Heslandaena,Heslandaena,,,,,,
https://pathfinderwiki.com/wiki/Hidden_Lake,Hidden Lake,,,,,,
https://pathfinderwiki.com/wiki/High_Isle,High Isle,,,,,,
https://pathfinderwiki.com/wiki/Highdelve,Highdelve,,,,,,
https://pathfinderwiki.com/wiki/Highhelm,Highhelm,,,,,,
https://pathfinderwiki.com/wiki/Hillcross,Hillcross,,,,,,
https://pathfinderwiki.com/wiki/Hinji,Hinji,,,,,,
https://pathfinderwiki.com/wiki/Hisuikarasu,Hisuikarasu,,,,,,
https://pathfinderwiki.com/wiki/Hiyosai,Hiyosai,,,,,,
https://pathfinderwiki.com/wiki/Hoarwood,Hoarwood,,,,,,
https://pathfinderwiki.com/wiki/Holvirgang,Holvirgang,,,,,,
https://pathfinderwiki.com/wiki/Hunthul,Hunthul,,,,,,
https://pathfinderwiki.com/wiki/Husanah,Husanah,,,,,,
https://pathfinderwiki.com/wiki/Hyannis,Hyannis,,,,,,
https://pathfinderwiki.com/wiki/Hyrantam,Hyrantam,,,,,,
https://pathfinderwiki.com/wiki/Iadara,Iadara,,,,,,
https://pathfinderwiki.com/wiki/Iadenveigh,Iadenveigh,,,,,,
https://pathfinderwiki.com/wiki/Iarna,Iarna,,,,,,
https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles,Icebow Bridge,,,,,,
https://pathfinderwiki.com/wiki/Icestair,Icestair,,,,,,
https://pathfinderwiki.com/wiki/Ihalar,Ihalar,,,,,,
https://pathfinderwiki.com/wiki/Ilizmagorti,Ilizmagorti,,,,,,
https://pathfinderwiki.com/wiki/Illmarsh,Illmarsh,,,,,,
https://pathfinderwiki.com/wiki/Ilsurian,Ilsurian,,,,,,
https://pathfinderwiki.com/wiki/Inahiyi,Inahiyi,,,,,,
https://pathfinderwiki.com/wiki/Indapatta,Indapatta,,,,,,
https://pathfinderwiki.com/wiki/Ipeq,Ipeq,,,,,,
https://pathfinderwiki.com/wiki/Iqaliat,Iqaliat,,,,,,
https://pathfinderwiki.com/wiki/Irim,Irim,,,,,,
https://pathfinderwiki.com/wiki/Irrere_(town),Irrere,,,,,,
https://pathfinderwiki.com/wiki/Isa,Isa,,,,,,
https://pathfinderwiki.com/wiki/Isarn,Isarn,,,,,,
https://pathfinderwiki.com/wiki/Ishad,Ishad,,,,,,
https://pathfinderwiki.com/wiki/Isseld,Isseld,,,,,,
https://pathfinderwiki.com/wiki/Iz,Iz,,,,,,
https://pathfinderwiki.com/wiki/Izzet,Izzet,,,,,,
https://pathfinderwiki.com/wiki/Jaagiin,Jaagiin,,,,,,
https://pathfinderwiki.com/wiki/Jaha,Jaha,,,,,,
https://pathfinderwiki.com/wiki/Jainai,Jainai,,,,,,
https://pathfinderwiki.com/wiki/Jambis,Jambis,,,,,,
https://pathfinderwiki.com/wiki/Janderhoff,Janderhoff,,,,,,
https://pathfinderwiki.com/wiki/Jawafeeq,Jawafeeq,,,,,,
https://pathfinderwiki.com/wiki/Jayat-Von,Jayat-Von,,,,,,
https://pathfinderwiki.com/wiki/Jol,Jol,,,,,,
https://pathfinderwiki.com/wiki/Jolizpan,Jolizpan,,,,,,
https://pathfinderwiki.com/wiki/Jormurdun,Jormurdun,,,,,,
https://pathfinderwiki.com/wiki/Jovvox,Jovvox,,,,,,
https://pathfinderwiki.com/wiki/Jula,Jula,,,,,,
https://pathfinderwiki.com/wiki/Jyito,Jyito,,,,,,
https://pathfinderwiki.com/wiki/Kaer_Maga,Kaer Maga,,,,,,
https://pathfinderwiki.com/wiki/Kalit,Kalit,,,,,,
https://pathfinderwiki.com/wiki/Kalsgard,Kalsgard,,,,,,
https://pathfinderwiki.com/wiki/Kantaria,Kantaria,,,,,,
https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles,Kar-Azakh,,,,,,
https://pathfinderwiki.com/wiki/Karakuru,Karakuru,,,,,,
https://pathfinderwiki.com/wiki/Karcau,Karcau,,,,,,
https://pathfinderwiki.com/wiki/Karpad,Karpad,,,,,,
https://pathfinderwiki.com/wiki/Kasai,Kasai,,,,,,
https://pathfinderwiki.com/wiki/Kassen,Kassen,,,,,,
https://pathfinderwiki.com/wiki/Katapesh_(city),Katapesh,,,,,,
https://pathfinderwiki.com/wiki/Katheer,Katheer,,,,,,
https://pathfinderwiki.com/wiki/Katrivish,Katrivish,,,,,,
https://pathfinderwiki.com/wiki/Kavapesta,Kavapesta,,,,,,
https://pathfinderwiki.com/wiki/PathfinderWiki:Map_Locations_Without_Articles,Kayalhi,,,,,,
https://pathfinderwiki.com/wiki/Kazuhn_City,Kazuhn City,,,,,,
https://pathfinderwiki.com/wiki/Kelmarane,Kelmarane,,,,,,
https://pathfinderwiki.com/wiki/Kenabres,Kenabres,,,,,,
https://pathfinderwiki.com/wiki/Ker_Sharic,Ker Sharic,,,,,,
https://pathfinderwiki.com/wiki/Kerad,Kerad,,,,,,
https://pathfinderwiki.com/wiki/Kerim,Kerim,,,,,,
https://pathfinderwiki.com/wiki/Kerrick,Kerrick,,,,,,
https://pathfinderwiki.com/wiki/Kerse,Kerse,,,,,,
https://pathfinderwiki.com/wiki/Ketskerlet,Ketskerlet,,,,,,
https://pathfinderwiki.com/wiki/Khari,Khari,,,,,,
https://pathfinderwiki.com/wiki/Kharif,Kharif,,,,,,
https://pathfinderwiki.com/wiki/Khitai,Khitai,,,,,,
https://pathfinderwiki.com/wiki/Khoka,Khoka,,,,,,
https://pathfinderwiki.com/wiki/Khundurai,Khundurai,,,,,,
https://pathfinderwiki.com/wiki/Kibwe,Kibwe,,,,,,
https://pathfinderwiki.com/wiki/Kintargo,Kintargo,,,,,,
https://pathfinderwiki.com/wiki/Kirya,Kirya,,,,,,
https://pathfinderwiki.com/wiki/Kizobran,Kizobran,,,,,,
https://pathfinderwiki.com/wiki/Kokutang,Kokutang,,,,,,
https://pathfinderwiki.com/wiki/Kora,Kora,,,,,,
https://pathfinderwiki.com/wiki/Korholm,Korholm,,,,,,
https://pathfinderwiki.com/wiki/Korvosa,Korvosa,,,,,,
