"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","","","artifact","False","","artifact (trait) 300, 300–303 (items)",""
"","","","Asmodeus","False","","Asmodeus (deity) 153, 161, 180",""
"","","","aspect","False","","aspect relic aspect 308",""
"","","","Aspis_Consortium","False","","Aspis Consortium (faction) 152, 164",""
"","","","astral","False","","astral (trait) Astral creatures are natives of the Astral Plane. They can survive the basic environmental effects of the Astral Plane.",""
"","","","Astral_Plane","False","","Astral Plane (plane) 177",""
"","","","atheism","False","","atheism 163",""
"","","","attack","False","","attack (trait)  An ability with this trait involves an attack. For each attack you make beyond the first on your turn, you take a multiple attack penalty.",""
"","","","Aucturn","False","","Aucturn 145",""
"","","","auditory","False","","auditory (trait) Auditory actions and effects rely on sound. An action with the auditory trait can be successfully performed only if the creature using the action can speak or otherwise produce the required sounds. A spell or effect with the auditory trait has its effect only if the target can hear it.",""
"","","","This_applies_only_to","False","","This applies only to sound-based parts of the effect, as determined by the GM. This is different from a sonic effect, which still affects targets who can’t hear it (such as deaf targets) as long as the effect itself makes sound.",""
"","","","aura","False","","aura (trait) An aura is an emanation that continually ebbs out from you, affecting creatures within a certain radius. Aura can also refer to the magical signature of an item.",""
"","","","automatic_bonus_progression","False","","automatic bonus progression (variant) 83",""
"","","","avalanche","False","","avalanche (natural disaster) 96",""
"","","","Axis","False","","Axis (plane) 179",""
"","","","azata","False","","azata (trait) This family of celestials is native to Elysium. They are typically holy and have darkvision and a weakness to cold iron and unholy.",""
"","","","Azlant","False","","Azlant 145",""
"","","","Baba_Yaga","False","","Baba Yaga 154",""
"","","","beast","False","","beast (trait) A creature similar to an animal but with an Intelligence modifier of –3 or higher is usually a beast. Unlike an animal, a beast might be able to speak and reason.",""
"","","","Bellflower_Network","False","","Bellflower Network (faction) 164",""
"","","","bleed","False","","bleed (damage type)  A type of persistent damage. PC 409",""
"","","","blizzard","False","","blizzard (natural disaster) 96",""
"","","","Bloodcove","False","","Bloodcove 152",""
"","","","bludgeoning","False","","bludgeoning (damage type) A type of physical damage. PC 409",""
"","","","bomb","False","","bomb (trait) 244, items (244–245)",""
"","","","Boneyard","False","","Boneyard (plane) 179",""
"","","","Brevoy","False","","Brevoy 147",""
"","","","Bright_Lions","False","","Bright Lions 152",""
"","","","Broken_Lands","False","","Broken Lands 147",""
"","","","Broken_Threshold__BT","False","","Broken Threshold (BT) When an object’s HP reaches this number, it becomes broken. 252, PC 269",""
"","","","Calistria","False","","Calistria (deity) 161",""
"","","","campaign","False","","campaign A serialized story focusing on a single party of characters and taking place over multiple adventures. 64–67",""
"","","","campaign_structures","False","","campaign structures 65",""
"","","","ending_the_campaign","False","","ending the campaign 67",""
"","","","Casmaron","False","","Casmaron 144",""
"","","","Castrovel","False","","Castrovel 143, 145",""
"","","","catfolk","False","","catfolk 157",""
"","","","Cayden_Cailean","False","","Cayden Cailean (deity) 161",""
"","","","celestial","False","","celestial (trait) Creatures that hail from or have a strong connection to the holy planes are called celestials. Celestials can survive the basic environmental effects of planes in the Outer Sphere.",""
"","","","character_creation","False","","character creation 9",""
"","","","chase","False","","chase (subsystem) A short-term subsystem wherein the PCs progress through various situations and obstacles. 192–195",""
"","","","cheating","False","","cheating 18",""
"","","","Cheliax","False","","Cheliax 153, 155",""
"","","","cities","False","","cities 168–171",""
"","","","city","False","","city (trait) 170",""
"","","","civilization","False","","civilization (building worlds) 136–139",""
"","","","climate","False","","climate 95",""
"","","","cold","False","","cold (climate) 95",""
"","","","cold","False","","cold (damage type) PC 409",""
"","","","cold","False","","cold (trait) Effects with this trait deal cold damage. Creatures with this trait have a connection to magical cold.",""
"","","","cold_iron","False","","cold iron (material) 228, 233, 240, 253",""
"","","","collaboration","False","","collaboration 8, 19–20",""
"","","","collapse","False","","collapse(natural disaster) 96",""
"","","","common","False","","common (trait) Anything that doesn’t list another rarity trait (uncommon, rare, or unique) automatically has the common trait. This rarity indicates that an ability, item, or spell is available to all players who meet the prerequisites for it.",""
"","","","companion","False","","companion (trait) 272",""
"","","","companion_item","False","","companion item (magic item) 272",""
"","","","complex","False","","complex (trait) A hazard with this trait takes turns in an encounter.",""
"","","","concentrate","False","","concentrate (trait) An action with this trait requires a degree of mental concentration and discipline.",""
"","","","construct","False","","construct (trait) A construct is an artificial creature empowered by a force other than vitality or void. Constructs are often mindless; they’re immune to bleed damage, death effects, disease, healing, nonlethal attacks, poison, vitality, void, and the doomed, drained, fatigued, paralyzed, sickened, and unconscious conditions; and they might have Hardness based on the materials used to construct their bodies. Constructs are not living creatures, nor are they undead. When reduced to 0 Hit Points, a construct creature is destroyed.",""
"","","","consumable","False","","consumable (trait) 221, (items) 244–251, 255–269",""
"","","","contact","False","","contact (trait) 248",""
"","","","cosmology","False","","cosmology 140–141",""
"","","","cost_of_living","False","","cost of living 50, PC 295",""
"","","","Craft_DCs","False","","Craft DCs 53",""
"","","","Creation_s_Forge","False","","Creation’s Forge (plane) 175",""
"","","","creature","False","","creature An active participant in the story and world. This includes monsters and nonplayer characters (played by the Game Master) and player characters (played by the other players).",""
"","","","building_creatures","False","","building creatures 112–129",""
"","","","building_NPCs","False","","building NPCs 128–129",""
"","","","creature_trait_abilities","False","","creature trait abilities 126–127",""
"","","","designing_abilities","False","","designing abilities 123–125",""
"","","","road_map_for_creature","False","","road map for creature building 115",""
"","","","road_map_for_NPC","False","","road map for NPC building 129",""
"","","","critical_specialization_PC","False","","critical specialization PC 283",""
"","","","Crown_of_the_World","False","","Crown of the World 145",""
"","","","curse","False","","curse (trait) A curse is an effect that places some long-term affliction on a creature. Curses are always magical and are typically the result of a spell or trap. Effects with this trait can be removed only by effects that specifically target curses. 86",""
"","","","cursed_items","False","","cursed items 306–307",""
"","","","cursed","False","","cursed (trait) 306",""
"","","","daemon","False","","daemon (trait) A family of fiends spawned on the desolate plane of Abaddon, most daemons are unholy. They typically have darkvision and weakness to holy.",""
"","","","daily_preparations","False","","daily preparations During your morning preparations, you ready your gear, prepare spells, and otherwise get ready for your adventuring day. 35",""
"","","","Darklands","False","","Darklands 143, 145",""
"","","","dawnsilver","False","","dawnsilver (material) 228, 233, 240, 253–254",""
"","","","days_of_the_week","False","","days of the week 145",""
"","","","DC__Difficulty_Class","False","","DC (Difficulty Class) See also Difficulty Class 52–55, PC 401",""
"","","","deadly","False","","deadly (weapon trait) PC 282",""
"","","","death","False","","death (trait) An effect with the death trait kills you immediately if it reduces you to 0 HP. Some death effects can bring you closer to death or slay you outright without reducing you to 0 HP.",""
"","","","Deception_DCs","False","","Deception DCs 55",""
"","","","deities","False","","deities 139–140, 161–163",""
"","","","demon","False","","demon (trait) A family of fiends, demons hail from or trace their origins to the Outer Rifts. Most are irredeemably unholy and have darkvision. 160",""
"","","","Deskari","False","","Deskari 147",""
"","","","Desna","False","","Desna (deity) 161",""
"","","","Detect_Magic__exploration_activity","False","","Detect Magic (exploration activity) 41, PC 438",""
"","","","detection","False","","detection (trait) Effects with this trait attempt to determine the presence or location of a person, object, or aura.",""
"","","","devil","False","","devil (trait) A family of fiends from Hell, most devils are irredeemably unholy. They typically have greater darkvision, immunity to fire, and telepathy. 160",""
"","","","difficult_terrain","False","","difficult terrain 92, PC 423",""
"","","","Difficulty_Class__DC","False","","Difficulty Class (DC) The number you need to succeed at a check. To generate a DC from a modifier (like Perception DC), add 10 to the modifier. 52–55, PC 401",""
"","","","Dimension_of_Time","False","","Dimension of Time (dimension) 181",""
"","","","dimensions","False","","dimensions 181",""
"","","","dinosaur","False","","dinosaur (trait) These reptiles have survived from prehistoric times.",""
"","","","Diplomacy_DCs","False","","Diplomacy DCs 55",""
"","","","disabilities","False","","disabilities 21–22",""
"","","","disaster","False","","disaster natural disasters 95–97",""
"","","","disease","False","","disease (trait) An effect with this trait applies one or more diseases. A disease is typically an affliction. 88–89",""
"","","","divine","False","","divine (trait) This magic comes from the divine tradition, drawing power from deities or similar sources. Anything with this trait is magical.",""
"","","","doors__gates__and_walls","False","","doors, gates, and walls 92–94",""
"","","","downtime","False","","downtime A mode of play in which characters aren’t adventuring. Days pass quickly at the table, and characters engage in long-term activities.",""
"","","","downtime_events","False","","downtime events 46–48",""
"","","","long_term_rest","False","","long-term rest 50",""
"","","","money","False","","money 49–50",""
"","","","retraining_PC","False","","retraining 50–51, PC 440–441",""
"","","","running_downtime","False","","running downtime 44–51",""
"","","","dragon","False","","dragon (trait) Dragons are reptilian creatures, often winged or with the power of flight. Most can exhale magical energy and are immune to sleep and paralysis. 160",""
"","","","dream","False","","dream (trait) Creatures native to the Dimension of Dreams can possess a diverse array of abilities, although those associated with the nightmare realm of Leng are almost always unholy and immune to that realm’s freezing temperatures.",""
"","","","Dreamlands","False","","Dreamlands (dimension) 181",""
"","","","Druma","False","","Druma 155",""
"","","","duels","False","","duels (subsystem) A subsystem for a one-on-one combat or spellcasting competition wherein the participants abide by specific rules agreed upon before the duel begins. 202–203",""
"","","","dungeon","False","","dungeon (environment) 94",""
"","","","duskwood","False","","duskwood (material) 228, 233, 240, 254",""
"","","","dwarf","False","","dwarf 157",""
"","","","Eagle_Knights","False","","Eagle Knights (faction) 164",""
"","","","Earn_Income_DCs","False","","Earn Income DCs 53–54",""
"","","","earth","False","","earth (trait) Effects with the earth trait either manipulate or conjure earth. Those that manipulate earth have no effect in an area without earth. Creatures with this trait consist primarily of earth or have a connection to magical earth. 173",""
"","","","Earthfall","False","","Earthfall 143, 144",""
"","","","earthquake","False","","earthquake (natural disaster) 96",""
"","","","electricity","False","","electricity (damage type) PC 409",""
"","","","electricity","False","","electricity (trait) Effects with this trait deal electricity damage. A creature with this trait has a connection to magical electricity.",""
"","","","elemental","False","","elemental (trait) Elementals are creatures directly tied to an element and native to the elemental planes. Elementals don’t need to breathe.",""
"","","","elf","False","","elf 158",""
"","","","elixir","False","","elixir (trait) 246, 246–247 (items)",""
"","","","Elysium","False","","Elysium (plane) 179",""
"","","","emotion","False","","emotion (trait) This effect alters a creature’s emotions. Effects with this trait always have the mental trait as well. Creatures with special training or that have mechanical or artificial intelligence are immune to emotion effects.",""
"","","","encounter","False","","encounter  A mode of play in which time is measured in 6-second rounds and participants use precise actions. Combat takes place in encounters.",""
"","","","bypassed_encounters","False","","bypassed encounters 32",""
"","","","encounter_design","False","","encounter design 75–81",""
"","","","ending_the_encounter","False","","ending the encounter 32",""
"","","","initiative_PC","False","","initiative 24, PC 435",""
"","","","running_encounters_PC","False","","running encounters 24–33, PC 435–437",""
"","","","social_encounters","False","","social encounters 31–32, 80, 81",""
"","","","energy","False","","energy (damage type) An umbrella category including acid, cold, electricity, fire, force, sonic, vitality, and void damage. PC 409",""
"","","","enhanced_magic","False","","enhanced magic planar phenomenon 175",""
"","","","environment","False","","environment 90–97",""
"","","","environmental","False","","environmental (trait) A hazard with this trait is something dangerous that’s part of the natural world, such as quicksand or harmful mold. 102–107",""
"","","","difficult_and_hazardous_terrain","False","","difficult and hazardous terrain 92",""
"","","","doors_gates_and_walls","False","","doors, gates, and walls 92–94",""
"","","","environmental_damage","False","","environmental damage 90",""
"","","","environmental_details","False","","environmental details 39",""
"","","","Erastil","False","","Erastil (deity) 161",""
"","","","erratic","False","","erratic (trait) 172",""
"","","","Esoteric_Order_of_the_Palatine_Eye","False","","Esoteric Order of the Palatine Eye (faction) 149, 164",""
"","","","ethereal","False","","ethereal (trait) Ethereal creatures are natives of the Ethereal Plane. They can survive the basic environmental effects of the Ethereal Plane.",""
"","","","Ethereal_Plane","False","","Ethereal Plane (plane) 177",""
"","","","expandable","False","","expandable (trait) 269",""
"","","","Experience_Points__XP","False","","Experience Points (XP) Points that measure a player character’s progress, accrued during play. Typically a PC gains a new level upon reaching 1,000 XP. 56–57, PC 6, 29",""
"","","","encounter_budget","False","","encounter budget 75–76",""
"","","","hazard_XP","False","","hazard XP 99",""
"","","","exploration","False","","exploration A mode of play used for traveling, investigating, and otherwise exploring. The GM determines the flow of time.",""
"","","","running_exploration_PC","False","","running exploration 34–43, PC 438–439",""
"","","","exploration","False","","exploration (trait) An activity with this trait takes more than a turn to use and can usually be used only during exploration mode.",""
"","","","extradimensional","False","","extradimensional (trait) This effect or item creates an extradimensional space. An extradimensional effect placed inside another extradimensional space ceases to function until it’s removed.",""
"","","","extreme","False","","extreme (encounter threat) 75",""
"","","","Eye_of_Abendego","False","","Eye of Abendego 150",""
"","","","Eye_of_Dread","False","","Eye of Dread 148",""
"","","","fear","False","","fear (trait) Fear effects evoke the emotion of fear. Effects with this trait always have the mental and emotion traits as well.",""
"","","","fey","False","","fey (trait) Creatures of the First World are called the fey.",""
"","","","fiend","False","","fiend (trait) Creatures that hail from or have a strong connection to unholy planes are called fiends. Fiends can survive the basic environmental effects of planes in the Outer Sphere.",""
"","","","final_blades","False","","final blades 155",""
"","","","finite","False","","finite (trait) 172",""
"","","","fire","False","","fire (damage type) PC 409",""
"","","","fire","False","","fire (trait) Effects with the fire trait deal fire damage or either conjure or manipulate fire. Those that manipulate fire have no effect in an area without fire. Creatures with this trait consist primarily of fire or have a connection to magical fire. 173",""
"","","","Firebrands","False","","Firebrands (faction) 164",""
"","","","First_World","False","","First World (plane) 143, 177–178",""
"","","","Five_Kings_Mountains","False","","Five Kings Mountains 155",""
"","","","flood","False","","flood (natural disaster) 96",""
"","","","flourish","False","","flourish (trait) Flourish actions are actions that require too much exertion to perform a large number in a row. You can use only 1 action with the flourish trait per turn.",""
"","","","flowing","False","","flowing (trait) 172",""
"","","","flying_combat","False","","flying combat See also aerial combat 30, PC 437",""
"","","","focused","False","","focused (trait) 221",""
"","","","fog","False","","fog (climate) 95",""
"","","","Follow_the_Expert","False","","Follow the Expert (exploration activity) 41, PC 438",""
"","","","force","False","","force (damage type) PC 409",""
"","","","force","False","","force (trait) Effects with this trait deal force damage or create objects made of pure magical force.",""
"","","","forceful","False","","forceful (weapon trait) PC 282",""
"","","","fortune","False","","fortune (trait) A fortune effect beneficially alters how you roll your dice. You can never have more than one fortune effect alter a single roll. If multiple fortune effects would apply, you have to pick which to use. If a fortune effect and a misfortune effect would apply to the same roll, the two cancel each other out, and you roll normally. PC 401",""
"","","","free_archetype","False","","free archetype (variant) 84",""
"","","","Free_Captains_of_the_Shackles","False","","Free Captains of the Shackles (faction) 152, 164–165",""
"","","","fungus","False","","fungus (trait) Fungal creatures have the fungus trait. They’re distinct from normal fungi.",""
"","","","Galt","False","","Galt 153",""
"","","","Gargantuan","False","","Gargantuan (size) This size of creature takes up a space of at least 20 feet by 20 feet (16 squares on the grid) but can be much larger. Gargantuan creatures typically have a reach of 20 feet if they’re tall, or 15 feet if they’re long, but larger ones could have a much longer reach.",""
"","","","Garund","False","","Garund 149",""
"","","","gates__doors__and_walls","False","","gates, doors, and walls 92–94",""
"","","","Gather_Information_DCs","False","","Gather Information DCs 54",""
"","","","Geb","False","","Geb 151",""
"","","","gems___art_objects","False","","gems & art objects 298–299",""
"","","","genie","False","","genie 160",""
"","","","giant","False","","giant (trait) Giants are massive humanoid creatures. 160",""
"","","","gift","False","","gift relic gift 309–319",""
"","","","Glorious_Reclamation","False","","Glorious Reclamation 153",""
"","","","gnome","False","","gnome 158",""
"","","","goblin","False","","goblin 158",""
"","","","Goblinblood_Wars","False","","Goblinblood Wars 153",""
"","","","Goka","False","","Goka 145",""
"","","","Golarion","False","","Golarion Golarion is the most important world in the Lost Omens campaign setting. 143",""
"","","","maps","False","","maps 142, 144",""
"","","","Golden_Road","False","","Golden Road 149",""
"","","","Gorum","False","","Gorum (deity) 162",""
"","","","Gozreh","False","","Gozreh (deity) 162",""
"","","","Gravelands","False","","Gravelands 148",""
"","","","Great_Beyond","False","","Great Beyond The collective name for all of the planes of existence of the known multiverse. 145",""
"","","","Green_Faith","False","","Green Faith 163",""
"","","","grids_and_miniatures","False","","grids and miniatures 25, 28, 30",""
"","","","group_composition","False","","group composition 20–21",""
"","","","XP_for_different_party","False","","XP for different party sizes 56–57",""
"","","","halfling","False","","halfling 158",""
"","","","Hardness","False","","Hardness A statistic representing an object’s durability. 252, PC 269",""
"","","","haunt","False","","haunt (trait) A hazard with this trait is a spiritual echo, often of someone with a tragic death. Putting a haunt to rest often involves resolving the haunt’s unfinished business. A haunt that hasn’t been properly put to rest always returns after a time. 100–107",""
"","","","hazard","False","","hazard 35–36, 98–108",""
"","","","building_hazards","False","","building hazards 109–111",""
"","","","hazards_by_level","False","","hazards by level 101",""
"","","","hazardous_terrain","False","","hazardous terrain 38, 92",""
"","","","healing","False","","healing (trait) A healing effect restores a creature’s body, typically by restoring Hit Points, but sometimes by removing diseases or other debilitating effects.",""
"","","","heat","False","","heat (climate) 95",""
"","","","Heaven","False","","Heaven (plane) 180",""
"","","","held_item","False","","held item (magic item) 273–277",""
"","","","Hell","False","","Hell (plane) 180",""
"","","","Hellknights","False","","Hellknights (faction) 165",""
"","","","Hermea","False","","Hermea 150",""
"","","","Hero_Point","False","","Hero Point These points last only within a session. You can spend 1 Hero Point to reroll a check, or all your Hero Points to avoid dying. 12, 57–58, PC 413",""
"","","","hexploration","False","","hexploration (subsystem) A subsystem for exploration using an overland map divided into hexagonal sections. 206–209",""
"","","","high_gravity","False","","high gravity (trait) 172",""
"","","","High_Seas","False","","High Seas 150",""
"","","","Hold_of_Belkzen","False","","Hold of Belkzen 148",""
"","","","holy","False","","holy (trait) Effects with the holy trait are tied to powerful magical forces of benevolence and virtue. They often have stronger effects on unholy creatures. Creatures with this trait are strongly devoted to holy causes and often have weakness to unholy. If a creature with weakness to holy uses a holy item or effect, it takes damage from its weakness.",""
"","","","house_rules","False","","house rules 17",""
"","","","Huge","False","","Huge (size) A Huge creature takes up a 15-foot-by-15-foot space (9 squares on the grid). It typically has a reach of 15 feet if the creature is tall or 10 feet if the creature is long.",""
"","","","human_ethnicities","False","","human ethnicities 156-157",""
"","","","humanoid","False","","humanoid (trait) Humanoid creatures reason and act much like humans. They typically stand upright and have two arms and two legs.",""
"","","","Hurricane_Queen","False","","Hurricane Queen 150",""
"","","","Identify_Alchemy_DCs","False","","Identify Alchemy DCs 54",""
"","","","Identify_Magic_DCs","False","","Identify Magic DCs 54",""
"","","","Ilizmagorti","False","","Ilizmagorti 150",""
"","","","illusion","False","","illusion (trait) Effects and magic items with this trait involve false sensory stimuli.",""
"","","","immeasurable","False","","immeasurable (trait) 172",""
"","","","impeded_magic","False","","impeded magic planar phenomenon 175",""
"","","","Impossible_Lands","False","","Impossible Lands 151",""
"","","","incapacitation","False","","incapacitation (trait) An ability with this trait can take a character completely out of the fight or even kill them, and it’s harder to use on a more powerful character. If a spell has the incapacitation trait, any creature of more than twice the spell’s level treats the result of their check to prevent being incapacitated by the spell as one degree of success better, or the result of any check the spellcaster made to incapacitate them as one degree of success worse. If any other effect has the incapacitation trait, a creature of higher level than the item, creature, or hazard generating the effect gains the same benefits.",""
"","","","incorporeal","False","","incorporeal (trait) An incorporeal creature or object has no physical form. It can pass through solid objects, including walls. When inside an object, an incorporeal creature can’t perceive, attack, or interact with anything outside the object, and if it starts its turn in an object, it’s slowed 1 until the end of its turn. A corporeal and an incorporeal creature can pass through one another, but they can’t end their movement in each other’s space.",""
"","","","An_incorporeal_creature_can","False","","An incorporeal creature can’t attempt Strength-based checks against physical creatures or objects—only against incorporeal ones—unless those objects have the ghost touch property rune. Likewise, a corporeal creature can’t attempt Strength-based checks against incorporeal creatures or objects.",""
"","","","Incorporeal_creatures_usually_have","False","","Incorporeal creatures usually have immunity to effects or conditions that require a physical body, like disease, poison, and precision damage. They usually have resistance against all damage (except force damage and damage from Strikes with the ghost touch property rune), with double the resistance against non-magical damage.",""
"","","","infiltration","False","","infiltration (subsystem) A subsystem providing a framework for a party to achieve objectives through subtlety rather than direct confrontation. 196–199",""
"","","","influence","False","","influence (subsystem) A short-term subsystem wherein the PCs accumulate Influence Points during a social encounter with an NPC to represent their increasing influence. 187–189",""
"","","","ingested","False","","ingested (trait) 248",""
"","","","inhaled","False","","inhaled (trait) 248",""
"","","","initiative","False","","initiative At the start of an encounter, all participants involved roll for initiative to determine the order in which they act. 24-25, PC 10, 435",""
"","","","in_social_encounters","False","","in social encounters 31",""
"","","","injury","False","","injury (trait) 248",""
"","","","Inner_Sea","False","","Inner Sea This sea cradled between Avistan and Garund was created by the reshaping of the region during Earthfall. 144",""
"","","","map","False","","map 142",""
"","","","intelligent","False","","intelligent (trait) 304",""
"","","","intelligent_item","False","","intelligent item (magic item) 304–305",""
"","","","Intimidation_DCs","False","","Intimidation DCs 55",""
"","","","invested","False","","invested (trait) 219, 221",""
"","","","Investigate","False","","Investigate (exploration activity) 41, PC 439",""
"","","","investigations","False","","investigations 36",""
"","","","Investigate_exploration_activity_PC","False","","Investigate exploration activity 41, PC 439",""
"","","","Iomedae","False","","Iomedae (deity) 162",""
"","","","Irori","False","","Irori (deity) 162",""
"","","","Irrisen","False","","Irrisen 154",""
"","","","Isger","False","","Isger 153",""
"","","","Isle_of_Kortos","False","","Isle of Kortos 143, 146",""
"","","","Isle_of_Terror","False","","Isle of Terror 148",""
"","","","Issia","False","","Issia 147",""
"","","","item","False","","item An object you carry, hold, or use. Items sometimes grant an item bonus or penalty to certain checks.",""
"","","","activating_items","False","","activating items 220–221",""
"","","","alchemical_bombs","False","","alchemical bombs 244–245",""
"","","","alchemical_elixirs","False","","alchemical elixirs 246–247",""
"","","","alchemical_poisons","False","","alchemical poisons 248–250",""
"","","","alchemical_tools","False","","alchemical tools 251",""
"","","","ammunition","False","","ammunition 255–256",""
"","","","apex_items","False","","apex items 270–271",""
"","","","armor_PC","False","","armor 228–231, PC 271-273",""
"","","","artifacts","False","","artifacts 300–303",""
"","","","automatic_bonus_progression_variant","False","","automatic bonus progression variant 83",""
"","","","building_items","False","","building items 130–133",""
"","","","buying_and_selling","False","","buying and selling 48–49, 61",""
"","","","companion_items","False","","companion items 272",""
"","","","crafting_items","False","","crafting items 223",""
"","","","cursed_items","False","","cursed items 306–307",""
"","","","gems_art_objects","False","","gems & art objects 298–299",""
"","","","held_items","False","","held items 273–277",""
"","","","intelligent_items","False","","intelligent items 304–305",""
"","","","investing_items","False","","investing items 219",""
"","","","item_rules","False","","item rules 219–223",""
"","","","item_tables","False","","item tables 320–326",""
"","","","materials","False","","materials 252–254",""
"","","","oils","False","","oils 257–258",""
"","","","potions","False","","potions 259–261",""
"","","","reading_items","False","","reading items 221–223",""
"","","","relics","False","","relics 308–319",""
"","","","runes_armor_shields_weapons","False","","runes 224, 226–227 (armor), 232 (shields), 236–239 (weapons)",""
"","","","scrolls","False","","scrolls 262",""
"","","","shields_PC","False","","shields 233–235, PC 274",""
"","","","staves","False","","staves 278–281",""
"","","","talismans","False","","talismans 263–267",""
"","","","wands","False","","wands 282–283",""
"","","","weapons_PC","False","","weapons 240–243, PC 275-286",""
"","","","wondrous_consumables","False","","wondrous consumables 268–269",""
"","","","worn_items","False","","worn items 284–297",""
"","","","Jalmeray","False","","Jalmeray 151",""
"","","","Kalistrade","False","","Kalistrade 155",""
"","","","Karzoug","False","","Karzoug 154",""
